iso_code,year,cause,death_rate
SEN,2019,Poisonings,1.93
SEN,2019,Parkinson disease,1.67
SEN,2019,Pancreatitis,1.46
SEN,2019,Ovary cancer,1.35
SEN,2019,Mouth and oropharynx cancers,1.27
SEN,2019,"Trachea, bronchus, lung cancers",1.11
SEN,2019,Schistosomiasis,1.08
SEN,2019,Rheumatic heart disease,1.02
SEN,2019,Pancreas cancer,0.98
SEN,2019,Skin diseases,0.98
SEN,2019,Measles,0.97
SEN,2019,Bladder cancer,0.95
SEN,2019,Melanoma and other skin cancers,0.9
SEN,2019,Sudden infant death syndrome,0.87
SEN,2019,Drug use disorders,0.85
SEN,2019,Gallbladder and biliary diseases,0.84
SEN,2019,Syphilis,0.75
SEN,2019,Leukaemia,0.69
SEN,2019,Oesophagus cancer,0.61
SEN,2019,Rabies,0.61
SEN,2019,Corpus uteri cancer,0.58
SEN,2019,Tetanus,0.52
SEN,2019,Encephalitis,0.52
SEN,2019,Kidney cancer,0.48
SEN,2019,Alcohol use disorders,0.46
SEN,2019,Acute hepatitis B,0.43
SEN,2019,Brain and nervous system cancers,0.39
SEN,2019,Larynx cancer,0.34
SEN,2019,Gastritis and duodenitis,0.28
SEN,2019,Yellow fever,0.27
SEN,2019,Appendicitis,0.24
SEN,2019,Inflammatory bowel disease,0.22
SEN,2019,Gallbladder and biliary tract cancer,0.17
SEN,2019,Thyroid cancer,0.16
SEN,2019,Acute hepatitis A,0.15
SEN,2019,Leishmaniasis,0.13
SEN,2019,Multiple sclerosis,0.12
SEN,2019,Ascariasis,0.11
SEN,2019,Upper respiratory infections,0.09
SEN,2019,Rheumatoid arthritis,0.09
SEN,2019,Acute hepatitis C,0.07
SEN,2019,Thalassaemias,0.06
SEN,2019,Testicular cancer,0.04
SEN,2019,Gonorrhoea,0.03
SEN,2019,Gynecological diseases,0.03
SEN,2019,Collective violence and legal intervention,0.03
SEN,2019,Urolithiasis,0.02
SEN,2019,Diphtheria,0.02
SEN,2019,Cysticercosis,0.02
SEN,2019,Echinococcosis,0.02
SEN,2019,Chlamydia,0.01
SEN,2019,Acute hepatitis E,0.01
SEN,2019,Mesothelioma,0.01
SEN,2019,Anxiety disorders,0.0
SEN,2019,Eating disorders,0.0
SEN,2019,Autism and Asperger syndrome,0.0
SEN,2019,Childhood behavioural disorders,0.0
SEN,2019,Idiopathic intellectual disability,0.0
SEN,2019,Depressive disorders,0.0
SEN,2019,Bipolar disorder,0.0
SEN,2019,Schizophrenia,0.0
SEN,2019,Otitis media,0.0
SEN,2019,Lymphatic filariasis,0.0
SEN,2019,Onchocerciasis,0.0
SEN,2019,Trichomoniasis,0.0
SEN,2019,Genital herpes,0.0
SEN,2019,Dengue,0.0
SEN,2019,Trachoma,0.0
SEN,2019,African trypanosomiasis,0.0
SEN,2019,Chagas disease,0.0
SEN,2019,Trichuriasis,0.0
SEN,2019,Hookworm disease,0.0
SEN,2019,Food-bourne trematodes,0.0
SEN,2019,Leprosy,0.0
SEN,2019,Iodine deficiency,0.0
SEN,2019,Vitamin A deficiency,0.0
SEN,2019,Iron-deficiency anaemia,0.0
SEN,2019,Infertility,0.0
SEN,2019,Oral conditions,0.0
SEN,2019,Natural disasters,0.0
SEN,2019,Migraine,0.0
SEN,2019,Non-migraine headache,0.0
SEN,2019,Glaucoma,0.0
SEN,2019,Cataracts,0.0
SEN,2019,Uncorrected refractive errors,0.0
SEN,2019,Macular degeneration,0.0
SEN,2019,Other vision loss,0.0
SEN,2019,Other hearing loss,0.0
SEN,2019,Osteoarthritis,0.0
SEN,2019,Gout,0.0
SEN,2019,Back and neck pain,0.0
SEN,2019,Benign prostatic hyperplasia,0.0
SYC,2019,Ischaemic heart disease,106.3
SYC,2019,Lower respiratory infections,76.6
SYC,2019,Stroke,68.04
SYC,2019,Kidney diseases,43.65
SYC,2019,Hypertensive heart disease,42.91
SYC,2019,Cirrhosis of the liver,31.99
SYC,2019,Diabetes mellitus,26.13
SYC,2019,Colon and rectum cancers,25.26
SYC,2019,Chronic obstructive pulmonary disease,22.97
SYC,2019,Prostate cancer,20.49
SYC,2019,Alzheimer disease and other dementias,19.15
SYC,2019,"Trachea, bronchus, lung cancers",18.62
SYC,2019,Breast cancer,14.81
SYC,2019,Interpersonal violence,14.8
SYC,2019,Mouth and oropharynx cancers,13.64
SYC,2019,Drowning,11.93
SYC,2019,Road injury,11.26
SYC,2019,"Cardiomyopathy, myocarditis, endocarditis",10.18
SYC,2019,Neonatal conditions,10.05
SYC,2019,Cervix uteri cancer,9.29
SYC,2019,"Lymphomas, multiple myeloma",8.66
SYC,2019,Self-harm,8.09
SYC,2019,Pancreas cancer,7.65
SYC,2019,Peptic ulcer disease,7.17
SYC,2019,Congenital anomalies,7.13
SYC,2019,Stomach cancer,7.0
SYC,2019,Leukaemia,6.4
SYC,2019,Asthma,6.32
SYC,2019,Parkinson disease,6.13
SYC,2019,Diarrhoeal diseases,6.07
SYC,2019,Liver cancer,6.0
SYC,2019,Oesophagus cancer,5.94
SYC,2019,Falls,5.7
SYC,2019,Larynx cancer,5.32
SYC,2019,Ovary cancer,5.16
SYC,2019,Paralytic ileus and intestinal obstruction,4.92
SYC,2019,Brain and nervous system cancers,4.8
SYC,2019,Bladder cancer,4.53
SYC,2019,Meningitis,2.41
SYC,2019,Kidney cancer,1.96
SYC,2019,Skin diseases,1.84
SYC,2019,"Fire, heat and hot substances",1.82
SYC,2019,Corpus uteri cancer,1.74
SYC,2019,Protein-energy malnutrition,1.74
SYC,2019,Pancreatitis,1.35
SYC,2019,Gallbladder and biliary tract cancer,1.32
SYC,2019,Melanoma and other skin cancers,1.21
SYC,2019,Gallbladder and biliary diseases,1.07
SYC,2019,Maternal conditions,0.96
SYC,2019,Rheumatic heart disease,0.86
SYC,2019,Drug use disorders,0.84
SYC,2019,Encephalitis,0.83
SYC,2019,Exposure to mechanical forces,0.72
SYC,2019,Alcohol use disorders,0.64
SYC,2019,Thalassaemias,0.58
SYC,2019,Epilepsy,0.56
SYC,2019,Poisonings,0.53
SYC,2019,Appendicitis,0.51
SYC,2019,Sudden infant death syndrome,0.48
SYC,2019,Whooping cough,0.39
SYC,2019,Thyroid cancer,0.37
SYC,2019,Gastritis and duodenitis,0.35
SYC,2019,Urolithiasis,0.27
SYC,2019,Multiple sclerosis,0.26
SYC,2019,Acute hepatitis B,0.24
SYC,2019,Inflammatory bowel disease,0.21
SYC,2019,Syphilis,0.21
SYC,2019,Mesothelioma,0.16
SYC,2019,Testicular cancer,0.16
SYC,2019,Dengue,0.15
SYC,2019,Rheumatoid arthritis,0.09
SYC,2019,Gynecological diseases,0.09
SYC,2019,Tetanus,0.08
SYC,2019,Acute hepatitis A,0.07
SYC,2019,Collective violence and legal intervention,0.07
SYC,2019,Gonorrhoea,0.05
SYC,2019,Acute hepatitis C,0.04
SYC,2019,Acute hepatitis E,0.02
SYC,2019,Chlamydia,0.02
SYC,2019,Upper respiratory infections,0.02
SYC,2019,Ascariasis,0.01
SYC,2019,Trichuriasis,0.0
SYC,2019,Hookworm disease,0.0
SYC,2019,Food-bourne trematodes,0.0
SYC,2019,Leprosy,0.0
SYC,2019,Otitis media,0.0
SYC,2019,Lymphatic filariasis,0.0
SYC,2019,Onchocerciasis,0.0
SYC,2019,Tuberculosis,0.0
SYC,2019,Cysticercosis,0.0
SYC,2019,Echinococcosis,0.0
SYC,2019,Trachoma,0.0
SYC,2019,Yellow fever,0.0
SYC,2019,Rabies,0.0
SYC,2019,Malaria,0.0
SYC,2019,African trypanosomiasis,0.0
SYC,2019,Chagas disease,0.0
SYC,2019,Schistosomiasis,0.0
SYC,2019,Trichomoniasis,0.0
SYC,2019,Genital herpes,0.0
SYC,2019,HIV/AIDS,0.0
SYC,2019,Diphtheria,0.0
SYC,2019,Measles,0.0
SYC,2019,Sickle cell disorders and trait,0.0
SYC,2019,Depressive disorders,0.0
SYC,2019,Bipolar disorder,0.0
SYC,2019,Schizophrenia,0.0
SYC,2019,Anxiety disorders,0.0
SYC,2019,Eating disorders,0.0
SYC,2019,Autism and Asperger syndrome,0.0
SYC,2019,Childhood behavioural disorders,0.0
SYC,2019,Idiopathic intellectual disability,0.0
SYC,2019,Iodine deficiency,0.0
SYC,2019,Vitamin A deficiency,0.0
SYC,2019,Iron-deficiency anaemia,0.0
SYC,2019,Natural disasters,0.0
SYC,2019,Oral conditions,0.0
SYC,2019,Osteoarthritis,0.0
SYC,2019,Gout,0.0
SYC,2019,Back and neck pain,0.0
SYC,2019,Infertility,0.0
SYC,2019,Benign prostatic hyperplasia,0.0
SYC,2019,Migraine,0.0
SYC,2019,Non-migraine headache,0.0
SYC,2019,Glaucoma,0.0
SYC,2019,Cataracts,0.0
SYC,2019,Uncorrected refractive errors,0.0
SYC,2019,Macular degeneration,0.0
SYC,2019,Other vision loss,0.0
SYC,2019,Other hearing loss,0.0
SYC,2019,Leishmaniasis,0.0
SLE,2019,Neonatal conditions,98.31
SLE,2019,Lower respiratory infections,94.96
SLE,2019,Malaria,87.34
SLE,2019,Diarrhoeal diseases,67.51
SLE,2019,Ischaemic heart disease,51.54
SLE,2019,Stroke,48.24
SLE,2019,Road injury,33.04
SLE,2019,HIV/AIDS,32.58
SLE,2019,Tuberculosis,30.9
SLE,2019,Congenital anomalies,19.61
SLE,2019,Meningitis,18.11
SLE,2019,Cirrhosis of the liver,16.8
SLE,2019,Diabetes mellitus,15.23
SLE,2019,Kidney diseases,13.85
SLE,2019,Protein-energy malnutrition,11.82
SLE,2019,Maternal conditions,11.26
SLE,2019,Chronic obstructive pulmonary disease,10.13
SLE,2019,Sickle cell disorders and trait,8.58
SLE,2019,Hypertensive heart disease,7.98
SLE,2019,Interpersonal violence,7.91
SLE,2019,Breast cancer,7.88
SLE,2019,Asthma,7.85
SLE,2019,Self-harm,6.67
SLE,2019,Whooping cough,6.0
SLE,2019,Liver cancer,5.12
SLE,2019,Alzheimer disease and other dementias,4.77
SLE,2019,Paralytic ileus and intestinal obstruction,4.73
SLE,2019,Drowning,4.69
SLE,2019,Falls,4.14
SLE,2019,Peptic ulcer disease,3.94
SLE,2019,"Cardiomyopathy, myocarditis, endocarditis",3.69
SLE,2019,Sudden infant death syndrome,3.64
SLE,2019,"Fire, heat and hot substances",3.52
SLE,2019,Prostate cancer,3.51
SLE,2019,Cervix uteri cancer,3.37
SLE,2019,Exposure to mechanical forces,3.34
SLE,2019,Stomach cancer,2.97
SLE,2019,Epilepsy,2.95
SLE,2019,Poisonings,2.79
SLE,2019,Rabies,2.57
SLE,2019,Colon and rectum cancers,2.46
SLE,2019,Drug use disorders,2.37
SLE,2019,Syphilis,2.3
SLE,2019,Pancreatitis,2.13
SLE,2019,"Lymphomas, multiple myeloma",1.69
SLE,2019,Rheumatic heart disease,1.62
SLE,2019,Parkinson disease,1.49
SLE,2019,Yellow fever,1.34
SLE,2019,Tetanus,1.31
SLE,2019,Schistosomiasis,1.29
SLE,2019,Acute hepatitis B,1.17
SLE,2019,Gallbladder and biliary diseases,1.17
SLE,2019,Melanoma and other skin cancers,1.1
SLE,2019,"Trachea, bronchus, lung cancers",1.09
SLE,2019,Mouth and oropharynx cancers,1.05
SLE,2019,Skin diseases,1.03
SLE,2019,Bladder cancer,1.0
SLE,2019,Ovary cancer,0.98
SLE,2019,Pancreas cancer,0.79
SLE,2019,Alcohol use disorders,0.67
SLE,2019,Encephalitis,0.64
SLE,2019,Acute hepatitis A,0.63
SLE,2019,Kidney cancer,0.51
SLE,2019,Measles,0.47
SLE,2019,Oesophagus cancer,0.47
SLE,2019,Leukaemia,0.47
SLE,2019,Corpus uteri cancer,0.39
SLE,2019,Gastritis and duodenitis,0.38
SLE,2019,Appendicitis,0.35
SLE,2019,Larynx cancer,0.34
SLE,2019,Brain and nervous system cancers,0.33
SLE,2019,Gallbladder and biliary tract cancer,0.27
SLE,2019,Inflammatory bowel disease,0.27
SLE,2019,Cysticercosis,0.2
SLE,2019,Ascariasis,0.19
SLE,2019,Acute hepatitis C,0.17
SLE,2019,Echinococcosis,0.16
SLE,2019,Thyroid cancer,0.15
SLE,2019,Upper respiratory infections,0.13
SLE,2019,Multiple sclerosis,0.13
SLE,2019,Collective violence and legal intervention,0.11
SLE,2019,Rheumatoid arthritis,0.09
SLE,2019,Natural disasters,0.08
SLE,2019,Diphtheria,0.05
SLE,2019,Gonorrhoea,0.05
SLE,2019,Thalassaemias,0.04
SLE,2019,Gynecological diseases,0.04
SLE,2019,Urolithiasis,0.03
SLE,2019,Testicular cancer,0.03
SLE,2019,Acute hepatitis E,0.03
SLE,2019,Chlamydia,0.02
SLE,2019,Trichomoniasis,0.0
SLE,2019,Genital herpes,0.0
SLE,2019,Leishmaniasis,0.0
SLE,2019,Lymphatic filariasis,0.0
SLE,2019,Onchocerciasis,0.0
SLE,2019,Dengue,0.0
SLE,2019,Trachoma,0.0
SLE,2019,African trypanosomiasis,0.0
SLE,2019,Chagas disease,0.0
SLE,2019,Trichuriasis,0.0
SLE,2019,Hookworm disease,0.0
SLE,2019,Food-bourne trematodes,0.0
SLE,2019,Leprosy,0.0
SLE,2019,Iodine deficiency,0.0
SLE,2019,Vitamin A deficiency,0.0
SLE,2019,Iron-deficiency anaemia,0.0
SLE,2019,Otitis media,0.0
SLE,2019,Mesothelioma,0.0
SLE,2019,Anxiety disorders,0.0
SLE,2019,Eating disorders,0.0
SLE,2019,Autism and Asperger syndrome,0.0
SLE,2019,Childhood behavioural disorders,0.0
SLE,2019,Idiopathic intellectual disability,0.0
SLE,2019,Depressive disorders,0.0
SLE,2019,Bipolar disorder,0.0
SLE,2019,Schizophrenia,0.0
SLE,2019,Infertility,0.0
SLE,2019,Benign prostatic hyperplasia,0.0
SLE,2019,Osteoarthritis,0.0
SLE,2019,Gout,0.0
SLE,2019,Back and neck pain,0.0
SLE,2019,Migraine,0.0
SLE,2019,Non-migraine headache,0.0
SLE,2019,Glaucoma,0.0
SLE,2019,Cataracts,0.0
SLE,2019,Uncorrected refractive errors,0.0
SLE,2019,Macular degeneration,0.0
SLE,2019,Other vision loss,0.0
SLE,2019,Other hearing loss,0.0
SLE,2019,Oral conditions,0.0
SOM,2019,Lower respiratory infections,140.98
SOM,2019,Neonatal conditions,125.02
SOM,2019,Diarrhoeal diseases,99.76
SOM,2019,Measles,75.17
SOM,2019,Tuberculosis,66.63
SOM,2019,Stroke,55.81
SOM,2019,Ischaemic heart disease,46.97
SOM,2019,Meningitis,34.94
SOM,2019,Protein-energy malnutrition,31.33
SOM,2019,Road injury,27.47
SOM,2019,Maternal conditions,26.8
SOM,2019,Cirrhosis of the liver,25.43
SOM,2019,Congenital anomalies,22.14
SOM,2019,Diabetes mellitus,18.75
SOM,2019,Tetanus,17.2
SOM,2019,Hypertensive heart disease,17.16
SOM,2019,Chronic obstructive pulmonary disease,15.86
SOM,2019,Whooping cough,13.34
SOM,2019,Kidney diseases,13.32
SOM,2019,Malaria,12.61
SOM,2019,Asthma,12.2
SOM,2019,Collective violence and legal intervention,8.56
SOM,2019,Drowning,8.26
SOM,2019,Breast cancer,8.0
SOM,2019,Self-harm,7.92
SOM,2019,Cervix uteri cancer,5.73
SOM,2019,Exposure to mechanical forces,5.64
SOM,2019,Interpersonal violence,5.38
SOM,2019,"Fire, heat and hot substances",5.26
SOM,2019,Poisonings,4.92
SOM,2019,Alzheimer disease and other dementias,4.2
SOM,2019,HIV/AIDS,3.96
SOM,2019,"Lymphomas, multiple myeloma",3.93
SOM,2019,Leukaemia,3.65
SOM,2019,Peptic ulcer disease,3.63
SOM,2019,Paralytic ileus and intestinal obstruction,3.62
SOM,2019,Falls,3.56
SOM,2019,Colon and rectum cancers,3.55
SOM,2019,Acute hepatitis A,3.48
SOM,2019,"Cardiomyopathy, myocarditis, endocarditis",3.38
SOM,2019,Oesophagus cancer,3.35
SOM,2019,Rheumatic heart disease,2.9
SOM,2019,Schistosomiasis,2.83
SOM,2019,Epilepsy,2.72
SOM,2019,Syphilis,2.45
SOM,2019,Rabies,2.35
SOM,2019,Mouth and oropharynx cancers,2.13
SOM,2019,Upper respiratory infections,2.12
SOM,2019,Acute hepatitis B,2.04
SOM,2019,Stomach cancer,2.01
SOM,2019,Ovary cancer,1.92
SOM,2019,Leishmaniasis,1.88
SOM,2019,Prostate cancer,1.85
SOM,2019,Liver cancer,1.66
SOM,2019,Sudden infant death syndrome,1.61
SOM,2019,"Trachea, bronchus, lung cancers",1.51
SOM,2019,Gallbladder and biliary diseases,1.46
SOM,2019,Gastritis and duodenitis,1.24
SOM,2019,Appendicitis,1.22
SOM,2019,Parkinson disease,1.19
SOM,2019,Melanoma and other skin cancers,1.06
SOM,2019,Kidney cancer,1.02
SOM,2019,Alcohol use disorders,0.98
SOM,2019,Skin diseases,0.98
SOM,2019,Bladder cancer,0.97
SOM,2019,Diphtheria,0.97
SOM,2019,Yellow fever,0.89
SOM,2019,Brain and nervous system cancers,0.74
SOM,2019,Pancreas cancer,0.7
SOM,2019,Pancreatitis,0.64
SOM,2019,Encephalitis,0.59
SOM,2019,Echinococcosis,0.53
SOM,2019,Gallbladder and biliary tract cancer,0.53
SOM,2019,Corpus uteri cancer,0.51
SOM,2019,Thyroid cancer,0.39
SOM,2019,Sickle cell disorders and trait,0.38
SOM,2019,Drug use disorders,0.35
SOM,2019,Larynx cancer,0.33
SOM,2019,Inflammatory bowel disease,0.28
SOM,2019,Rheumatoid arthritis,0.23
SOM,2019,Acute hepatitis C,0.22
SOM,2019,Thalassaemias,0.21
SOM,2019,Otitis media,0.2
SOM,2019,Ascariasis,0.19
SOM,2019,Gonorrhoea,0.11
SOM,2019,Testicular cancer,0.07
SOM,2019,Urolithiasis,0.07
SOM,2019,Gynecological diseases,0.06
SOM,2019,Multiple sclerosis,0.05
SOM,2019,Mesothelioma,0.04
SOM,2019,Chlamydia,0.03
SOM,2019,Acute hepatitis E,0.03
SOM,2019,African trypanosomiasis,0.0
SOM,2019,Chagas disease,0.0
SOM,2019,Trichomoniasis,0.0
SOM,2019,Genital herpes,0.0
SOM,2019,Trichuriasis,0.0
SOM,2019,Hookworm disease,0.0
SOM,2019,Food-bourne trematodes,0.0
SOM,2019,Leprosy,0.0
SOM,2019,Iodine deficiency,0.0
SOM,2019,Vitamin A deficiency,0.0
SOM,2019,Iron-deficiency anaemia,0.0
SOM,2019,Dengue,0.0
SOM,2019,Trachoma,0.0
SOM,2019,Lymphatic filariasis,0.0
SOM,2019,Onchocerciasis,0.0
SOM,2019,Cysticercosis,0.0
SOM,2019,Anxiety disorders,0.0
SOM,2019,Eating disorders,0.0
SOM,2019,Autism and Asperger syndrome,0.0
SOM,2019,Childhood behavioural disorders,0.0
SOM,2019,Idiopathic intellectual disability,0.0
SOM,2019,Depressive disorders,0.0
SOM,2019,Bipolar disorder,0.0
SOM,2019,Schizophrenia,0.0
SOM,2019,Migraine,0.0
SOM,2019,Non-migraine headache,0.0
SOM,2019,Glaucoma,0.0
SOM,2019,Cataracts,0.0
SOM,2019,Uncorrected refractive errors,0.0
SOM,2019,Macular degeneration,0.0
SOM,2019,Other vision loss,0.0
SOM,2019,Other hearing loss,0.0
SOM,2019,Infertility,0.0
SOM,2019,Benign prostatic hyperplasia,0.0
SOM,2019,Osteoarthritis,0.0
SOM,2019,Gout,0.0
SOM,2019,Back and neck pain,0.0
SOM,2019,Oral conditions,0.0
SOM,2019,Natural disasters,0.0
ZAF,2019,HIV/AIDS,122.86
ZAF,2019,Lower respiratory infections,67.13
ZAF,2019,Ischaemic heart disease,55.87
ZAF,2019,Stroke,52.38
ZAF,2019,Diabetes mellitus,51.51
ZAF,2019,Tuberculosis,37.48
ZAF,2019,Interpersonal violence,35.84
ZAF,2019,Diarrhoeal diseases,27.04
ZAF,2019,Kidney diseases,26.11
ZAF,2019,Self-harm,23.51
ZAF,2019,Road injury,22.21
ZAF,2019,Hypertensive heart disease,21.82
ZAF,2019,Neonatal conditions,21.66
ZAF,2019,Chronic obstructive pulmonary disease,20.3
ZAF,2019,Cirrhosis of the liver,15.38
ZAF,2019,"Trachea, bronchus, lung cancers",13.15
ZAF,2019,Asthma,10.18
ZAF,2019,Cervix uteri cancer,9.48
ZAF,2019,"Cardiomyopathy, myocarditis, endocarditis",9.23
ZAF,2019,Alzheimer disease and other dementias,7.98
ZAF,2019,Breast cancer,7.74
ZAF,2019,Prostate cancer,7.46
ZAF,2019,Congenital anomalies,7.42
ZAF,2019,Meningitis,6.25
ZAF,2019,"Fire, heat and hot substances",6.17
ZAF,2019,Colon and rectum cancers,6.12
ZAF,2019,Oesophagus cancer,5.95
ZAF,2019,"Lymphomas, multiple myeloma",4.81
ZAF,2019,Paralytic ileus and intestinal obstruction,4.56
ZAF,2019,Drowning,4.1
ZAF,2019,Liver cancer,4.07
ZAF,2019,Protein-energy malnutrition,4.06
ZAF,2019,Exposure to mechanical forces,3.63
ZAF,2019,Pancreas cancer,3.42
ZAF,2019,Peptic ulcer disease,3.23
ZAF,2019,Epilepsy,3.19
ZAF,2019,Maternal conditions,2.9
ZAF,2019,Stomach cancer,2.62
ZAF,2019,Leukaemia,2.5
ZAF,2019,Mouth and oropharynx cancers,2.4
ZAF,2019,Falls,2.39
ZAF,2019,Whooping cough,1.95
ZAF,2019,Syphilis,1.93
ZAF,2019,Gallbladder and biliary diseases,1.88
ZAF,2019,Skin diseases,1.88
ZAF,2019,Parkinson disease,1.84
ZAF,2019,Rheumatic heart disease,1.73
ZAF,2019,Melanoma and other skin cancers,1.69
ZAF,2019,Alcohol use disorders,1.68
ZAF,2019,Poisonings,1.66
ZAF,2019,Ovary cancer,1.62
ZAF,2019,Gastritis and duodenitis,1.57
ZAF,2019,Bladder cancer,1.41
ZAF,2019,Drug use disorders,1.31
ZAF,2019,Brain and nervous system cancers,1.23
ZAF,2019,Sudden infant death syndrome,1.22
ZAF,2019,Pancreatitis,1.02
ZAF,2019,Kidney cancer,0.99
ZAF,2019,Larynx cancer,0.92
ZAF,2019,Corpus uteri cancer,0.87
ZAF,2019,Rheumatoid arthritis,0.64
ZAF,2019,Mesothelioma,0.49
ZAF,2019,Gallbladder and biliary tract cancer,0.47
ZAF,2019,Appendicitis,0.47
ZAF,2019,Measles,0.46
ZAF,2019,Encephalitis,0.4
ZAF,2019,Inflammatory bowel disease,0.39
ZAF,2019,Upper respiratory infections,0.38
ZAF,2019,Cysticercosis,0.33
ZAF,2019,Thyroid cancer,0.25
ZAF,2019,Gynecological diseases,0.24
ZAF,2019,Acute hepatitis B,0.24
ZAF,2019,Multiple sclerosis,0.19
ZAF,2019,Malaria,0.14
ZAF,2019,Rabies,0.13
ZAF,2019,Testicular cancer,0.13
ZAF,2019,Natural disasters,0.12
ZAF,2019,Collective violence and legal intervention,0.11
ZAF,2019,Gonorrhoea,0.1
ZAF,2019,Acute hepatitis A,0.06
ZAF,2019,Tetanus,0.06
ZAF,2019,Echinococcosis,0.06
ZAF,2019,Schistosomiasis,0.06
ZAF,2019,Urolithiasis,0.05
ZAF,2019,Chlamydia,0.03
ZAF,2019,Diphtheria,0.03
ZAF,2019,Otitis media,0.03
ZAF,2019,Thalassaemias,0.03
ZAF,2019,Sickle cell disorders and trait,0.02
ZAF,2019,Eating disorders,0.01
ZAF,2019,Acute hepatitis C,0.01
ZAF,2019,Acute hepatitis E,0.01
ZAF,2019,Other hearing loss,0.0
ZAF,2019,Anxiety disorders,0.0
ZAF,2019,Oral conditions,0.0
ZAF,2019,African trypanosomiasis,0.0
ZAF,2019,Chagas disease,0.0
ZAF,2019,Trichomoniasis,0.0
ZAF,2019,Genital herpes,0.0
ZAF,2019,Leishmaniasis,0.0
ZAF,2019,Lymphatic filariasis,0.0
ZAF,2019,Onchocerciasis,0.0
ZAF,2019,Dengue,0.0
ZAF,2019,Trachoma,0.0
ZAF,2019,Yellow fever,0.0
ZAF,2019,Ascariasis,0.0
ZAF,2019,Trichuriasis,0.0
ZAF,2019,Hookworm disease,0.0
ZAF,2019,Food-bourne trematodes,0.0
ZAF,2019,Leprosy,0.0
ZAF,2019,Iodine deficiency,0.0
ZAF,2019,Vitamin A deficiency,0.0
ZAF,2019,Iron-deficiency anaemia,0.0
ZAF,2019,Autism and Asperger syndrome,0.0
ZAF,2019,Childhood behavioural disorders,0.0
ZAF,2019,Idiopathic intellectual disability,0.0
ZAF,2019,Depressive disorders,0.0
ZAF,2019,Bipolar disorder,0.0
ZAF,2019,Schizophrenia,0.0
ZAF,2019,Infertility,0.0
ZAF,2019,Benign prostatic hyperplasia,0.0
ZAF,2019,Osteoarthritis,0.0
ZAF,2019,Gout,0.0
ZAF,2019,Back and neck pain,0.0
ZAF,2019,Migraine,0.0
ZAF,2019,Non-migraine headache,0.0
ZAF,2019,Glaucoma,0.0
ZAF,2019,Cataracts,0.0
ZAF,2019,Uncorrected refractive errors,0.0
ZAF,2019,Macular degeneration,0.0
ZAF,2019,Other vision loss,0.0
SSD,2019,Neonatal conditions,105.27
SSD,2019,Lower respiratory infections,89.35
SSD,2019,HIV/AIDS,71.3
SSD,2019,Diarrhoeal diseases,65.49
SSD,2019,Malaria,48.13
SSD,2019,Road injury,36.6
SSD,2019,Tuberculosis,33.97
SSD,2019,Stroke,31.91
SSD,2019,Ischaemic heart disease,26.39
SSD,2019,Congenital anomalies,18.2
SSD,2019,Cirrhosis of the liver,16.42
SSD,2019,Meningitis,16.03
SSD,2019,Protein-energy malnutrition,14.95
SSD,2019,Interpersonal violence,14.27
SSD,2019,Maternal conditions,13.7
SSD,2019,Diabetes mellitus,11.82
SSD,2019,Hypertensive heart disease,10.19
SSD,2019,Kidney diseases,9.82
SSD,2019,Leishmaniasis,9.06
SSD,2019,Tetanus,8.44
SSD,2019,Chronic obstructive pulmonary disease,8.05
SSD,2019,Whooping cough,7.06
SSD,2019,Cervix uteri cancer,6.85
SSD,2019,Breast cancer,6.26
SSD,2019,Collective violence and legal intervention,5.53
SSD,2019,Asthma,5.29
SSD,2019,Alzheimer disease and other dementias,4.89
SSD,2019,Drowning,4.2
SSD,2019,Oesophagus cancer,3.92
SSD,2019,"Fire, heat and hot substances",3.91
SSD,2019,Self-harm,3.83
SSD,2019,"Lymphomas, multiple myeloma",3.81
SSD,2019,Prostate cancer,3.68
SSD,2019,Colon and rectum cancers,3.24
SSD,2019,Syphilis,3.16
SSD,2019,Liver cancer,3.12
SSD,2019,Measles,3.01
SSD,2019,Leukaemia,2.83
SSD,2019,Paralytic ileus and intestinal obstruction,2.51
SSD,2019,Falls,2.43
SSD,2019,Exposure to mechanical forces,2.42
SSD,2019,Poisonings,2.33
SSD,2019,Mouth and oropharynx cancers,2.33
SSD,2019,Stomach cancer,2.17
SSD,2019,"Cardiomyopathy, myocarditis, endocarditis",1.95
SSD,2019,Ovary cancer,1.69
SSD,2019,Peptic ulcer disease,1.68
SSD,2019,Rabies,1.57
SSD,2019,"Trachea, bronchus, lung cancers",1.48
SSD,2019,Cysticercosis,1.44
SSD,2019,Epilepsy,1.37
SSD,2019,Sudden infant death syndrome,1.28
SSD,2019,Gallbladder and biliary diseases,1.27
SSD,2019,Natural disasters,1.21
SSD,2019,Melanoma and other skin cancers,1.15
SSD,2019,Parkinson disease,1.12
SSD,2019,Rheumatic heart disease,1.09
SSD,2019,Pancreas cancer,0.98
SSD,2019,Acute hepatitis A,0.97
SSD,2019,Brain and nervous system cancers,0.91
SSD,2019,Skin diseases,0.88
SSD,2019,Bladder cancer,0.79
SSD,2019,Kidney cancer,0.76
SSD,2019,Gastritis and duodenitis,0.71
SSD,2019,Yellow fever,0.7
SSD,2019,Acute hepatitis B,0.69
SSD,2019,Schistosomiasis,0.64
SSD,2019,Upper respiratory infections,0.63
SSD,2019,Corpus uteri cancer,0.59
SSD,2019,Appendicitis,0.58
