iso_code,year,cause,cause_group,deaths,population,death_rate
SSD,2000,Exposure to mechanical forces,3,164.08,6199396.0,2.65
SSD,2000,Paralytic ileus and intestinal obstruction,2,164.45,6199396.0,2.65
SSD,2000,Cysticercosis,1,160.77,6199396.0,2.59
SSD,2000,Stomach cancer,2,156.34,6199396.0,2.52
SSD,2000,Falls,3,153.89,6199396.0,2.48
SSD,2000,"Cardiomyopathy, myocarditis, endocarditis",2,149.73,6199396.0,2.42
SSD,2000,Mouth and oropharynx cancers,2,148.36,6199396.0,2.39
SSD,2000,Sudden infant death syndrome,2,143.66,6199396.0,2.32
SSD,2000,Yellow fever,1,141.01,6199396.0,2.27
SSD,2000,Peptic ulcer disease,2,122.85,6199396.0,1.98
SSD,2000,Epilepsy,2,103.75,6199396.0,1.67
SSD,2000,Rheumatic heart disease,2,103.05,6199396.0,1.66
SSD,2000,Echinococcosis,1,92.14,6199396.0,1.49
SSD,2000,Ovary cancer,2,87.62,6199396.0,1.41
SSD,2000,"Trachea, bronchus, lung cancers",2,86.62,6199396.0,1.4
SSD,2000,Acute hepatitis A,1,83.97,6199396.0,1.35
SSD,2000,Gallbladder and biliary diseases,2,70.71,6199396.0,1.14
SSD,2000,Diphtheria,1,67.95,6199396.0,1.1
SSD,2000,Schistosomiasis,1,60.24,6199396.0,0.97
SSD,2000,Melanoma and other skin cancers,2,60.42,6199396.0,0.97
SSD,2000,Parkinson disease,2,59.22,6199396.0,0.96
SSD,2000,Upper respiratory infections,1,55.7,6199396.0,0.9
SSD,2000,Appendicitis,2,52.3,6199396.0,0.84
SSD,2000,Gastritis and duodenitis,2,50.11,6199396.0,0.81
SSD,2000,Skin diseases,2,50.18,6199396.0,0.81
SSD,2000,Pancreas cancer,2,50.05,6199396.0,0.81
SSD,2000,Bladder cancer,2,48.19,6199396.0,0.78
SSD,2000,Acute hepatitis B,1,48.04,6199396.0,0.77
SSD,2000,Sickle cell disorders and trait,2,44.73,6199396.0,0.72
SSD,2000,Brain and nervous system cancers,2,43.63,6199396.0,0.7
SSD,2000,Kidney cancer,2,38.47,6199396.0,0.62
SSD,2000,Corpus uteri cancer,2,36.39,6199396.0,0.59
SSD,2000,Encephalitis,1,34.85,6199396.0,0.56
SSD,2000,Larynx cancer,2,33.79,6199396.0,0.55
SSD,2000,Alcohol use disorders,2,31.55,6199396.0,0.51
SSD,2000,Pancreatitis,2,29.4,6199396.0,0.47
SSD,2000,Gallbladder and biliary tract cancer,2,23.97,6199396.0,0.39
SSD,2000,Inflammatory bowel disease,2,20.05,6199396.0,0.32
SSD,2000,Drug use disorders,2,17.59,6199396.0,0.28
SSD,2000,Ascariasis,1,16.23,6199396.0,0.26
SSD,2000,Thyroid cancer,2,15.13,6199396.0,0.24
SSD,2000,Rheumatoid arthritis,2,9.99,6199396.0,0.16
SSD,2000,Acute hepatitis C,1,7.44,6199396.0,0.12
SSD,2000,Gonorrhoea,1,4.67,6199396.0,0.08
SSD,2000,Otitis media,1,5.12,6199396.0,0.08
SSD,2000,Testicular cancer,2,4.92,6199396.0,0.08
SSD,2000,Thalassaemias,2,3.44,6199396.0,0.06
SSD,2000,Multiple sclerosis,2,2.22,6199396.0,0.04
SSD,2000,Gynecological diseases,2,2.61,6199396.0,0.04
SSD,2000,Urolithiasis,2,2.54,6199396.0,0.04
SSD,2000,Mesothelioma,2,2.42,6199396.0,0.04
SSD,2000,Chlamydia,1,1.3,6199396.0,0.02
SSD,2000,Acute hepatitis E,1,1.03,6199396.0,0.02
SSD,2000,Chagas disease,1,0.0,6199396.0,0.0
SSD,2000,Trichomoniasis,1,0.0,6199396.0,0.0
SSD,2000,Genital herpes,1,0.0,6199396.0,0.0
SSD,2000,Trichuriasis,1,0.0,6199396.0,0.0
SSD,2000,Hookworm disease,1,0.0,6199396.0,0.0
SSD,2000,Food-bourne trematodes,1,0.0,6199396.0,0.0
SSD,2000,Leprosy,1,0.0,6199396.0,0.0
SSD,2000,Lymphatic filariasis,1,0.0,6199396.0,0.0
SSD,2000,Onchocerciasis,1,0.0,6199396.0,0.0
SSD,2000,Dengue,1,0.06,6199396.0,0.0
SSD,2000,Trachoma,1,0.0,6199396.0,0.0
SSD,2000,Anxiety disorders,2,0.0,6199396.0,0.0
SSD,2000,Eating disorders,2,0.02,6199396.0,0.0
SSD,2000,Autism and Asperger syndrome,2,0.0,6199396.0,0.0
SSD,2000,Childhood behavioural disorders,2,0.0,6199396.0,0.0
SSD,2000,Idiopathic intellectual disability,2,0.0,6199396.0,0.0
SSD,2000,Depressive disorders,2,0.0,6199396.0,0.0
SSD,2000,Bipolar disorder,2,0.0,6199396.0,0.0
SSD,2000,Schizophrenia,2,0.0,6199396.0,0.0
SSD,2000,Iodine deficiency,1,0.0,6199396.0,0.0
SSD,2000,Vitamin A deficiency,1,0.0,6199396.0,0.0
SSD,2000,Iron-deficiency anaemia,1,0.0,6199396.0,0.0
SSD,2000,Infertility,2,0.0,6199396.0,0.0
SSD,2000,Oral conditions,2,0.0,6199396.0,0.0
SSD,2000,Natural disasters,3,0.0,6199396.0,0.0
SSD,2000,Migraine,2,0.0,6199396.0,0.0
SSD,2000,Non-migraine headache,2,0.0,6199396.0,0.0
SSD,2000,Glaucoma,2,0.0,6199396.0,0.0
SSD,2000,Cataracts,2,0.0,6199396.0,0.0
SSD,2000,Uncorrected refractive errors,2,0.0,6199396.0,0.0
SSD,2000,Macular degeneration,2,0.0,6199396.0,0.0
SSD,2000,Other vision loss,2,0.0,6199396.0,0.0
SSD,2000,Other hearing loss,2,0.0,6199396.0,0.0
SSD,2000,Osteoarthritis,2,0.0,6199396.0,0.0
SSD,2000,Gout,2,0.0,6199396.0,0.0
SSD,2000,Back and neck pain,2,0.0,6199396.0,0.0
SSD,2000,Benign prostatic hyperplasia,2,0.0,6199396.0,0.0
SDN,2000,Neonatal conditions,1,34716.55,27300000.0,127.17
SDN,2000,Ischaemic heart disease,2,27655.73,27300000.0,101.3
SDN,2000,Lower respiratory infections,1,25554.05,27300000.0,93.6
SDN,2000,Diarrhoeal diseases,1,16600.69,27300000.0,60.81
SDN,2000,Stroke,2,14134.46,27300000.0,51.77
SDN,2000,Tuberculosis,1,11085.96,27300000.0,40.61
SDN,2000,Road injury,3,6955.0,27300000.0,25.48
SDN,2000,Malaria,1,6309.0,27300000.0,23.11
SDN,2000,Measles,1,6083.59,27300000.0,22.28
SDN,2000,Meningitis,1,5993.4,27300000.0,21.95
SDN,2000,Congenital anomalies,2,5511.36,27300000.0,20.19
SDN,2000,Hypertensive heart disease,2,3864.11,27300000.0,14.15
SDN,2000,Maternal conditions,1,3787.98,27300000.0,13.88
SDN,2000,Collective violence and legal intervention,3,3449.58,27300000.0,12.64
SDN,2000,Cirrhosis of the liver,2,3266.85,27300000.0,11.97
SDN,2000,Chronic obstructive pulmonary disease,2,2982.99,27300000.0,10.93
SDN,2000,Asthma,2,2942.97,27300000.0,10.78
SDN,2000,Kidney diseases,2,2690.69,27300000.0,9.86
SDN,2000,Protein-energy malnutrition,1,2365.66,27300000.0,8.67
SDN,2000,Drowning,3,2254.63,27300000.0,8.26
SDN,2000,Interpersonal violence,3,2129.39,27300000.0,7.8
SDN,2000,Echinococcosis,1,1874.02,27300000.0,6.86
SDN,2000,Whooping cough,1,1631.12,27300000.0,5.97
SDN,2000,"Fire, heat and hot substances",3,1501.53,27300000.0,5.5
SDN,2000,Breast cancer,2,1347.59,27300000.0,4.94
SDN,2000,Acute hepatitis B,1,1263.97,27300000.0,4.63
SDN,2000,Alzheimer disease and other dementias,2,1236.24,27300000.0,4.53
SDN,2000,Acute hepatitis A,1,1210.48,27300000.0,4.43
SDN,2000,Tetanus,1,1202.95,27300000.0,4.41
SDN,2000,Diabetes mellitus,2,1187.69,27300000.0,4.35
SDN,2000,Self-harm,3,1176.64,27300000.0,4.31
SDN,2000,Falls,3,1165.49,27300000.0,4.27
SDN,2000,HIV/AIDS,1,1117.0,27300000.0,4.09
SDN,2000,Yellow fever,1,1109.05,27300000.0,4.06
SDN,2000,Leukaemia,2,1048.5,27300000.0,3.84
SDN,2000,Exposure to mechanical forces,3,1030.29,27300000.0,3.77
SDN,2000,Rheumatic heart disease,2,844.21,27300000.0,3.09
SDN,2000,Epilepsy,2,800.86,27300000.0,2.93
SDN,2000,Poisonings,3,796.16,27300000.0,2.92
SDN,2000,"Lymphomas, multiple myeloma",2,734.31,27300000.0,2.69
SDN,2000,Leishmaniasis,1,685.34,27300000.0,2.51
SDN,2000,Peptic ulcer disease,2,665.35,27300000.0,2.44
SDN,2000,"Cardiomyopathy, myocarditis, endocarditis",2,636.29,27300000.0,2.33
SDN,2000,Oesophagus cancer,2,626.39,27300000.0,2.29
SDN,2000,Syphilis,1,571.53,27300000.0,2.09
SDN,2000,Cervix uteri cancer,2,516.81,27300000.0,1.89
SDN,2000,Liver cancer,2,504.54,27300000.0,1.85
SDN,2000,Sudden infant death syndrome,2,465.66,27300000.0,1.71
SDN,2000,Colon and rectum cancers,2,452.17,27300000.0,1.66
SDN,2000,Encephalitis,1,430.81,27300000.0,1.58
SDN,2000,Drug use disorders,2,394.32,27300000.0,1.44
SDN,2000,Paralytic ileus and intestinal obstruction,2,343.86,27300000.0,1.26
SDN,2000,Parkinson disease,2,334.66,27300000.0,1.23
SDN,2000,Stomach cancer,2,336.51,27300000.0,1.23
SDN,2000,Mouth and oropharynx cancers,2,310.16,27300000.0,1.14
SDN,2000,Sickle cell disorders and trait,2,293.84,27300000.0,1.08
SDN,2000,Ovary cancer,2,272.69,27300000.0,1.0
SDN,2000,"Trachea, bronchus, lung cancers",2,268.51,27300000.0,0.98
SDN,2000,Bladder cancer,2,230.08,27300000.0,0.84
SDN,2000,Brain and nervous system cancers,2,226.87,27300000.0,0.83
SDN,2000,Prostate cancer,2,222.07,27300000.0,0.81
SDN,2000,Appendicitis,2,172.77,27300000.0,0.63
SDN,2000,Melanoma and other skin cancers,2,161.32,27300000.0,0.59
SDN,2000,Larynx cancer,2,129.73,27300000.0,0.48
SDN,2000,Gallbladder and biliary diseases,2,126.99,27300000.0,0.47
SDN,2000,Kidney cancer,2,118.92,27300000.0,0.44
SDN,2000,Thalassaemias,2,117.73,27300000.0,0.43
SDN,2000,Gallbladder and biliary tract cancer,2,96.64,27300000.0,0.35
SDN,2000,Schistosomiasis,1,96.71,27300000.0,0.35
SDN,2000,Pancreatitis,2,85.0,27300000.0,0.31
SDN,2000,Pancreas cancer,2,70.71,27300000.0,0.26
SDN,2000,Diphtheria,1,67.42,27300000.0,0.25
SDN,2000,Thyroid cancer,2,65.35,27300000.0,0.24
SDN,2000,Alcohol use disorders,2,61.01,27300000.0,0.22
SDN,2000,Ascariasis,1,56.86,27300000.0,0.21
SDN,2000,Rabies,1,45.91,27300000.0,0.17
SDN,2000,Acute hepatitis C,1,39.23,27300000.0,0.14
SDN,2000,Skin diseases,2,35.9,27300000.0,0.13
SDN,2000,Corpus uteri cancer,2,32.49,27300000.0,0.12
SDN,2000,Multiple sclerosis,2,26.43,27300000.0,0.1
SDN,2000,Inflammatory bowel disease,2,22.58,27300000.0,0.08
SDN,2000,Acute hepatitis E,1,17.3,27300000.0,0.06
SDN,2000,Testicular cancer,2,12.48,27300000.0,0.05
SDN,2000,Gastritis and duodenitis,2,11.1,27300000.0,0.04
SDN,2000,Rheumatoid arthritis,2,8.31,27300000.0,0.03
SDN,2000,Mesothelioma,2,4.29,27300000.0,0.02
SDN,2000,Upper respiratory infections,1,6.01,27300000.0,0.02
SDN,2000,Gonorrhoea,1,1.45,27300000.0,0.01
SDN,2000,Urolithiasis,2,1.43,27300000.0,0.01
SDN,2000,Infertility,2,0.0,27300000.0,0.0
SDN,2000,Gynecological diseases,2,0.8,27300000.0,0.0
SDN,2000,Benign prostatic hyperplasia,2,0.0,27300000.0,0.0
SDN,2000,Osteoarthritis,2,0.0,27300000.0,0.0
SDN,2000,Gout,2,0.0,27300000.0,0.0
SDN,2000,Back and neck pain,2,0.0,27300000.0,0.0
SDN,2000,Migraine,2,0.0,27300000.0,0.0
SDN,2000,Non-migraine headache,2,0.0,27300000.0,0.0
SDN,2000,Glaucoma,2,0.0,27300000.0,0.0
SDN,2000,Cataracts,2,0.0,27300000.0,0.0
SDN,2000,Uncorrected refractive errors,2,0.0,27300000.0,0.0
SDN,2000,Macular degeneration,2,0.0,27300000.0,0.0
SDN,2000,Other vision loss,2,0.0,27300000.0,0.0
SDN,2000,Other hearing loss,2,0.0,27300000.0,0.0
SDN,2000,Natural disasters,3,0.0,27300000.0,0.0
SDN,2000,Oral conditions,2,0.0,27300000.0,0.0
SDN,2000,Trichomoniasis,1,0.0,27300000.0,0.0
SDN,2000,Genital herpes,1,0.0,27300000.0,0.0
SDN,2000,Chlamydia,1,0.47,27300000.0,0.0
SDN,2000,African trypanosomiasis,1,0.0,27300000.0,0.0
SDN,2000,Chagas disease,1,0.0,27300000.0,0.0
SDN,2000,Otitis media,1,0.26,27300000.0,0.0
SDN,2000,Trichuriasis,1,0.0,27300000.0,0.0
SDN,2000,Hookworm disease,1,0.0,27300000.0,0.0
SDN,2000,Food-bourne trematodes,1,0.0,27300000.0,0.0
SDN,2000,Leprosy,1,0.0,27300000.0,0.0
SDN,2000,Dengue,1,0.16,27300000.0,0.0
SDN,2000,Trachoma,1,0.0,27300000.0,0.0
SDN,2000,Lymphatic filariasis,1,0.0,27300000.0,0.0
SDN,2000,Onchocerciasis,1,0.0,27300000.0,0.0
SDN,2000,Cysticercosis,1,0.0,27300000.0,0.0
SDN,2000,Depressive disorders,2,0.0,27300000.0,0.0
SDN,2000,Bipolar disorder,2,0.0,27300000.0,0.0
SDN,2000,Schizophrenia,2,0.0,27300000.0,0.0
SDN,2000,Anxiety disorders,2,0.0,27300000.0,0.0
SDN,2000,Eating disorders,2,0.02,27300000.0,0.0
SDN,2000,Autism and Asperger syndrome,2,0.0,27300000.0,0.0
SDN,2000,Childhood behavioural disorders,2,0.0,27300000.0,0.0
SDN,2000,Idiopathic intellectual disability,2,0.0,27300000.0,0.0
SDN,2000,Iodine deficiency,1,0.0,27300000.0,0.0
SDN,2000,Vitamin A deficiency,1,0.0,27300000.0,0.0
SDN,2000,Iron-deficiency anaemia,1,0.0,27300000.0,0.0
TZA,2000,HIV/AIDS,1,79406.0,33500000.0,237.03
TZA,2000,Lower respiratory infections,1,44489.25,33500000.0,132.8
TZA,2000,Neonatal conditions,1,40995.02,33500000.0,122.37
TZA,2000,Diarrhoeal diseases,1,40322.88,33500000.0,120.37
TZA,2000,Malaria,1,29983.0,33500000.0,89.5
TZA,2000,Tuberculosis,1,22134.49,33500000.0,66.07
TZA,2000,Stroke,2,14413.49,33500000.0,43.03
TZA,2000,Maternal conditions,1,11046.39,33500000.0,32.97
TZA,2000,Road injury,3,10794.0,33500000.0,32.22
TZA,2000,Ischaemic heart disease,2,9838.17,33500000.0,29.37
TZA,2000,Meningitis,1,9498.63,33500000.0,28.35
TZA,2000,Protein-energy malnutrition,1,9105.22,33500000.0,27.18
TZA,2000,Cirrhosis of the liver,2,8769.24,33500000.0,26.18
TZA,2000,Congenital anomalies,2,6570.26,33500000.0,19.61
TZA,2000,Diabetes mellitus,2,4867.43,33500000.0,14.53
TZA,2000,Hypertensive heart disease,2,4761.75,33500000.0,14.21
TZA,2000,Measles,1,3861.42,33500000.0,11.53
TZA,2000,Cervix uteri cancer,2,3834.6,33500000.0,11.45
TZA,2000,Kidney diseases,2,3793.85,33500000.0,11.32
TZA,2000,Interpersonal violence,3,3011.91,33500000.0,8.99
TZA,2000,Self-harm,3,2968.89,33500000.0,8.86
TZA,2000,Chronic obstructive pulmonary disease,2,2538.21,33500000.0,7.58
TZA,2000,Asthma,2,2225.61,33500000.0,6.64
TZA,2000,Whooping cough,1,2020.12,33500000.0,6.03
TZA,2000,Syphilis,1,1931.75,33500000.0,5.77
TZA,2000,Drowning,3,1748.22,33500000.0,5.22
TZA,2000,Oesophagus cancer,2,1518.23,33500000.0,4.53
TZA,2000,"Fire, heat and hot substances",3,1366.73,33500000.0,4.08
TZA,2000,Tetanus,1,1362.12,33500000.0,4.07
TZA,2000,"Cardiomyopathy, myocarditis, endocarditis",2,1281.05,33500000.0,3.82
TZA,2000,Poisonings,3,1256.89,33500000.0,3.75
TZA,2000,Sickle cell disorders and trait,2,1251.13,33500000.0,3.73
TZA,2000,Falls,3,1232.73,33500000.0,3.68
TZA,2000,Paralytic ileus and intestinal obstruction,2,1204.22,33500000.0,3.59
TZA,2000,Alzheimer disease and other dementias,2,1119.53,33500000.0,3.34
TZA,2000,Prostate cancer,2,1009.49,33500000.0,3.01
TZA,2000,Exposure to mechanical forces,3,966.72,33500000.0,2.89
TZA,2000,Rabies,1,965.71,33500000.0,2.88
TZA,2000,Mouth and oropharynx cancers,2,928.09,33500000.0,2.77
TZA,2000,African trypanosomiasis,1,865.05,33500000.0,2.58
TZA,2000,Schistosomiasis,1,815.29,33500000.0,2.43
TZA,2000,Epilepsy,2,784.11,33500000.0,2.34
TZA,2000,Liver cancer,2,773.15,33500000.0,2.31
TZA,2000,Stomach cancer,2,771.05,33500000.0,2.3
TZA,2000,Colon and rectum cancers,2,706.07,33500000.0,2.11
TZA,2000,Rheumatic heart disease,2,670.61,33500000.0,2.0
TZA,2000,Peptic ulcer disease,2,645.16,33500000.0,1.93
TZA,2000,Sudden infant death syndrome,2,611.39,33500000.0,1.83
TZA,2000,Breast cancer,2,579.34,33500000.0,1.73
TZA,2000,Acute hepatitis A,1,568.83,33500000.0,1.7
TZA,2000,Gallbladder and biliary diseases,2,520.94,33500000.0,1.56
TZA,2000,Upper respiratory infections,1,395.83,33500000.0,1.18
TZA,2000,Bladder cancer,2,390.95,33500000.0,1.17
TZA,2000,"Lymphomas, multiple myeloma",2,377.65,33500000.0,1.13
TZA,2000,Melanoma and other skin cancers,2,332.21,33500000.0,0.99
TZA,2000,Appendicitis,2,316.26,33500000.0,0.94
TZA,2000,Pancreatitis,2,300.78,33500000.0,0.9
TZA,2000,Parkinson disease,2,301.64,33500000.0,0.9
TZA,2000,Skin diseases,2,283.4,33500000.0,0.85
TZA,2000,Alcohol use disorders,2,264.74,33500000.0,0.79
TZA,2000,Encephalitis,1,265.57,33500000.0,0.79
TZA,2000,Gastritis and duodenitis,2,254.21,33500000.0,0.76
TZA,2000,Acute hepatitis B,1,248.43,33500000.0,0.74
TZA,2000,Larynx cancer,2,241.1,33500000.0,0.72
TZA,2000,Leukaemia,2,207.27,33500000.0,0.62
TZA,2000,Drug use disorders,2,198.06,33500000.0,0.59
TZA,2000,Yellow fever,1,193.98,33500000.0,0.58
TZA,2000,Cysticercosis,1,165.83,33500000.0,0.5
TZA,2000,Ascariasis,1,154.39,33500000.0,0.46
TZA,2000,Echinococcosis,1,145.08,33500000.0,0.43
TZA,2000,Inflammatory bowel disease,2,138.26,33500000.0,0.41
TZA,2000,Ovary cancer,2,128.69,33500000.0,0.38
TZA,2000,Corpus uteri cancer,2,108.57,33500000.0,0.32
TZA,2000,"Trachea, bronchus, lung cancers",2,73.2,33500000.0,0.22
TZA,2000,Rheumatoid arthritis,2,67.69,33500000.0,0.2
TZA,2000,Collective violence and legal intervention,3,66.56,33500000.0,0.2
TZA,2000,Acute hepatitis C,1,64.12,33500000.0,0.19
TZA,2000,Gonorrhoea,1,58.52,33500000.0,0.17
TZA,2000,Pancreas cancer,2,57.43,33500000.0,0.17
TZA,2000,Brain and nervous system cancers,2,46.76,33500000.0,0.14
TZA,2000,Kidney cancer,2,35.89,33500000.0,0.11
TZA,2000,Natural disasters,3,36.16,33500000.0,0.11
TZA,2000,Gynecological diseases,2,30.6,33500000.0,0.09
TZA,2000,Multiple sclerosis,2,27.83,33500000.0,0.08
TZA,2000,Otitis media,1,22.7,33500000.0,0.07
TZA,2000,Chlamydia,1,19.97,33500000.0,0.06
TZA,2000,Gallbladder and biliary tract cancer,2,20.46,33500000.0,0.06
TZA,2000,Thyroid cancer,2,15.94,33500000.0,0.05
TZA,2000,Diphtheria,1,15.59,33500000.0,0.05
TZA,2000,Urolithiasis,2,16.86,33500000.0,0.05
TZA,2000,Acute hepatitis E,1,9.12,33500000.0,0.03
TZA,2000,Testicular cancer,2,7.93,33500000.0,0.02
TZA,2000,Thalassaemias,2,5.17,33500000.0,0.02
TZA,2000,Depressive disorders,2,0.0,33500000.0,0.0
TZA,2000,Bipolar disorder,2,0.0,33500000.0,0.0
TZA,2000,Schizophrenia,2,0.0,33500000.0,0.0
TZA,2000,Mesothelioma,2,0.0,33500000.0,0.0
TZA,2000,Iodine deficiency,1,0.0,33500000.0,0.0
TZA,2000,Vitamin A deficiency,1,0.0,33500000.0,0.0
TZA,2000,Iron-deficiency anaemia,1,0.0,33500000.0,0.0
TZA,2000,Trichomoniasis,1,0.0,33500000.0,0.0
TZA,2000,Genital herpes,1,0.0,33500000.0,0.0
TZA,2000,Chagas disease,1,0.0,33500000.0,0.0
TZA,2000,Trichuriasis,1,0.0,33500000.0,0.0
TZA,2000,Hookworm disease,1,0.0,33500000.0,0.0
TZA,2000,Food-bourne trematodes,1,0.0,33500000.0,0.0
TZA,2000,Leprosy,1,0.0,33500000.0,0.0
TZA,2000,Dengue,1,0.56,33500000.0,0.0
TZA,2000,Trachoma,1,0.0,33500000.0,0.0
TZA,2000,Leishmaniasis,1,0.0,33500000.0,0.0
TZA,2000,Lymphatic filariasis,1,0.0,33500000.0,0.0
TZA,2000,Onchocerciasis,1,0.0,33500000.0,0.0
TZA,2000,Infertility,2,0.0,33500000.0,0.0
TZA,2000,Benign prostatic hyperplasia,2,0.0,33500000.0,0.0
TZA,2000,Migraine,2,0.0,33500000.0,0.0
TZA,2000,Non-migraine headache,2,0.0,33500000.0,0.0
TZA,2000,Glaucoma,2,0.0,33500000.0,0.0
TZA,2000,Cataracts,2,0.0,33500000.0,0.0
TZA,2000,Uncorrected refractive errors,2,0.0,33500000.0,0.0
TZA,2000,Macular degeneration,2,0.0,33500000.0,0.0
TZA,2000,Other vision loss,2,0.0,33500000.0,0.0
TZA,2000,Other hearing loss,2,0.0,33500000.0,0.0
TZA,2000,Anxiety disorders,2,0.0,33500000.0,0.0
TZA,2000,Eating disorders,2,0.33,33500000.0,0.0
TZA,2000,Autism and Asperger syndrome,2,0.0,33500000.0,0.0
TZA,2000,Childhood behavioural disorders,2,0.0,33500000.0,0.0
TZA,2000,Idiopathic intellectual disability,2,0.0,33500000.0,0.0
TZA,2000,Osteoarthritis,2,0.0,33500000.0,0.0
TZA,2000,Gout,2,0.0,33500000.0,0.0
TZA,2000,Back and neck pain,2,0.0,33500000.0,0.0
TZA,2000,Oral conditions,2,0.0,33500000.0,0.0
TGO,2000,Neonatal conditions,1,6104.98,4924406.0,123.97
TGO,2000,HIV/AIDS,1,6070.0,4924406.0,123.26
TGO,2000,Lower respiratory infections,1,5565.01,4924406.0,113.01
TGO,2000,Malaria,1,4734.7,4924406.0,96.15
TGO,2000,Diarrhoeal diseases,1,4450.71,4924406.0,90.38
TGO,2000,Ischaemic heart disease,2,2623.5,4924406.0,53.28
TGO,2000,Stroke,2,2516.8,4924406.0,51.11
TGO,2000,Measles,1,2233.41,4924406.0,45.35
TGO,2000,Road injury,3,1481.06,4924406.0,30.08
TGO,2000,Meningitis,1,1395.73,4924406.0,28.34
TGO,2000,Cirrhosis of the liver,2,1361.09,4924406.0,27.64
TGO,2000,Maternal conditions,1,892.34,4924406.0,18.12
TGO,2000,Congenital anomalies,2,813.94,4924406.0,16.53
TGO,2000,Kidney diseases,2,801.22,4924406.0,16.27
TGO,2000,Diabetes mellitus,2,741.04,4924406.0,15.05
TGO,2000,Sickle cell disorders and trait,2,713.03,4924406.0,14.48
TGO,2000,Interpersonal violence,3,549.31,4924406.0,11.15
TGO,2000,Asthma,2,537.56,4924406.0,10.92
TGO,2000,Chronic obstructive pulmonary disease,2,518.76,4924406.0,10.53
TGO,2000,Protein-energy malnutrition,1,516.32,4924406.0,10.48
TGO,2000,Self-harm,3,492.74,4924406.0,10.01
TGO,2000,Hypertensive heart disease,2,469.51,4924406.0,9.53
TGO,2000,Whooping cough,1,371.1,4924406.0,7.54
TGO,2000,Tuberculosis,1,350.83,4924406.0,7.12
TGO,2000,Cervix uteri cancer,2,264.31,4924406.0,5.37
TGO,2000,Liver cancer,2,230.68,4924406.0,4.68
TGO,2000,Tetanus,1,229.19,4924406.0,4.65
TGO,2000,Peptic ulcer disease,2,227.62,4924406.0,4.62
TGO,2000,"Cardiomyopathy, myocarditis, endocarditis",2,224.5,4924406.0,4.56
TGO,2000,Drowning,3,217.78,4924406.0,4.42
TGO,2000,Falls,3,216.98,4924406.0,4.41
TGO,2000,Paralytic ileus and intestinal obstruction,2,212.99,4924406.0,4.33
TGO,2000,Alzheimer disease and other dementias,2,195.69,4924406.0,3.97
TGO,2000,Breast cancer,2,174.96,4924406.0,3.55
TGO,2000,Stomach cancer,2,171.22,4924406.0,3.48
TGO,2000,Rabies,1,171.11,4924406.0,3.47
TGO,2000,"Fire, heat and hot substances",3,163.48,4924406.0,3.32
TGO,2000,Exposure to mechanical forces,3,162.84,4924406.0,3.31
TGO,2000,Schistosomiasis,1,153.04,4924406.0,3.11
TGO,2000,Epilepsy,2,139.17,4924406.0,2.83
TGO,2000,Syphilis,1,137.47,4924406.0,2.79
TGO,2000,Poisonings,3,123.02,4924406.0,2.5
TGO,2000,"Lymphomas, multiple myeloma",2,122.15,4924406.0,2.48
TGO,2000,Colon and rectum cancers,2,120.33,4924406.0,2.44
TGO,2000,Rheumatic heart disease,2,117.06,4924406.0,2.38
TGO,2000,Pancreatitis,2,108.79,4924406.0,2.21
TGO,2000,Acute hepatitis B,1,99.26,4924406.0,2.02
TGO,2000,Melanoma and other skin cancers,2,87.88,4924406.0,1.78
TGO,2000,Prostate cancer,2,83.66,4924406.0,1.7
TGO,2000,Mouth and oropharynx cancers,2,72.39,4924406.0,1.47
TGO,2000,Cysticercosis,1,62.75,4924406.0,1.27
TGO,2000,Parkinson disease,2,62.42,4924406.0,1.27
TGO,2000,Acute hepatitis A,1,61.1,4924406.0,1.24
TGO,2000,Gallbladder and biliary diseases,2,55.51,4924406.0,1.13
TGO,2000,Drug use disorders,2,54.48,4924406.0,1.11
TGO,2000,Skin diseases,2,49.96,4924406.0,1.01
TGO,2000,Bladder cancer,2,45.19,4924406.0,0.92
TGO,2000,Oesophagus cancer,2,44.39,4924406.0,0.9
TGO,2000,Alcohol use disorders,2,42.83,4924406.0,0.87
TGO,2000,"Trachea, bronchus, lung cancers",2,40.02,4924406.0,0.81
TGO,2000,Sudden infant death syndrome,2,39.32,4924406.0,0.8
TGO,2000,Ovary cancer,2,37.79,4924406.0,0.77
TGO,2000,Encephalitis,1,34.78,4924406.0,0.71
TGO,2000,Echinococcosis,1,33.52,4924406.0,0.68
TGO,2000,Corpus uteri cancer,2,30.03,4924406.0,0.61
TGO,2000,Appendicitis,2,28.68,4924406.0,0.58
TGO,2000,Gastritis and duodenitis,2,27.67,4924406.0,0.56
TGO,2000,Larynx cancer,2,27.04,4924406.0,0.55
TGO,2000,Leukaemia,2,27.28,4924406.0,0.55
TGO,2000,Yellow fever,1,24.53,4924406.0,0.5
TGO,2000,Inflammatory bowel disease,2,17.84,4924406.0,0.36
TGO,2000,Kidney cancer,2,17.05,4924406.0,0.35
TGO,2000,Pancreas cancer,2,17.4,4924406.0,0.35
TGO,2000,Gallbladder and biliary tract cancer,2,13.06,4924406.0,0.27
TGO,2000,Ascariasis,1,12.63,4924406.0,0.26
TGO,2000,Diphtheria,1,10.82,4924406.0,0.22
TGO,2000,Testicular cancer,2,10.53,4924406.0,0.21
TGO,2000,Thyroid cancer,2,10.02,4924406.0,0.2
