Country,Cause,Type,Year,Deaths per 100K people,Deaths,source
South Sudan,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,113.53,"7,038","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,155.27,"9,626","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,159.35,"9,879","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,172.77,"10,711","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Congenital anomalies,Noncommunicable diseases,2019,18.2,"2,020","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Ischaemic heart disease,Noncommunicable diseases,2019,26.39,"2,930","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Stroke,Noncommunicable diseases,2019,31.91,"3,541","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,33.97,"3,771","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Road injury,Injuries,2019,36.6,"4,063","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,48.13,"5,342","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,65.49,"7,270","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,71.3,"7,915","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,89.35,"9,918","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,105.27,"11,685","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Road injury,Injuries,2000,12.32,18,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Congenital anomalies,Noncommunicable diseases,2000,18.56,26,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Kidney diseases,Noncommunicable diseases,2000,19.32,27,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000,20.48,29,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000,23.95,34,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Cirrhosis of the liver,Noncommunicable diseases,2000,26.28,37,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Stroke,Noncommunicable diseases,2000,44.49,63,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Ischaemic heart disease,Noncommunicable diseases,2000,44.61,63,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,83.5,119,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,105.52,150,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Congenital anomalies,Noncommunicable diseases,2019,12.56,27,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Cirrhosis of the liver,Noncommunicable diseases,2019,18.82,40,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019,19.07,41,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,19.18,41,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Kidney diseases,Noncommunicable diseases,2019,20.37,44,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Road injury,Injuries,2019,27.9,60,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,36.11,78,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Stroke,Noncommunicable diseases,2019,42.73,92,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Ischaemic heart disease,Noncommunicable diseases,2019,50.09,108,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,51.61,111,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Self-harm,Injuries,2000,28.45,286,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Kidney diseases,Noncommunicable diseases,2000,28.84,290,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Road injury,Injuries,2000,29.86,300,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Ischaemic heart disease,Noncommunicable diseases,2000,50.42,507,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diabetes mellitus,Noncommunicable diseases,2000,57.23,575,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,63.79,641,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Stroke,Noncommunicable diseases,2000,64.15,645,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,93.82,943,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,111.07,"1,117","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,532.02,"5,349","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Self-harm,Injuries,2019,29.4,338,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Kidney diseases,Noncommunicable diseases,2019,33.2,381,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Road injury,Injuries,2019,33.47,384,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,44.5,511,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,45.04,517,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Ischaemic heart disease,Noncommunicable diseases,2019,65.75,755,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Stroke,Noncommunicable diseases,2019,69.72,800,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diabetes mellitus,Noncommunicable diseases,2019,77.69,892,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,80.18,921,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,201.51,"2,314","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Prostate cancer,Noncommunicable diseases,2000,15.91,13,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Diabetes mellitus,Noncommunicable diseases,2000,16.23,13,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Colon and rectum cancers,Noncommunicable diseases,2000,17.54,14,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000,24.06,19,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Cirrhosis of the liver,Noncommunicable diseases,2000,30.62,25,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Kidney diseases,Noncommunicable diseases,2000,35.67,29,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,50.57,41,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Hypertensive heart disease,Noncommunicable diseases,2000,53.77,44,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Stroke,Noncommunicable diseases,2000,61.24,50,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Ischaemic heart disease,Noncommunicable diseases,2000,105.18,85,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Prostate cancer,Noncommunicable diseases,2019,20.49,20,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019,22.97,22,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Colon and rectum cancers,Noncommunicable diseases,2019,25.26,25,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Diabetes mellitus,Noncommunicable diseases,2019,26.13,26,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Cirrhosis of the liver,Noncommunicable diseases,2019,31.99,31,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Hypertensive heart disease,Noncommunicable diseases,2019,42.91,42,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Kidney diseases,Noncommunicable diseases,2019,43.65,43,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Stroke,Noncommunicable diseases,2019,68.04,66,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,76.6,75,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Ischaemic heart disease,Noncommunicable diseases,2019,106.3,104,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Road injury,Injuries,2000,26.95,"2,252","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Congenital anomalies,Noncommunicable diseases,2000,31.61,"2,642","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Maternal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,37.34,"3,120","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Ischaemic heart disease,Noncommunicable diseases,2000,40.25,"3,363","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Stroke,Noncommunicable diseases,2000,47.42,"3,962","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2000,59.34,"4,958","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,86.35,"7,215","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,185.56,"15,505","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,234.47,"19,592","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,238.7,"19,945","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Maternal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,23.1,"3,672","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Congenital anomalies,Noncommunicable diseases,2019,23.43,"3,725","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2019,30.21,"4,803","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Road injury,Injuries,2019,32.52,"5,171","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Ischaemic heart disease,Noncommunicable diseases,2019,35.47,"5,639","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Stroke,Noncommunicable diseases,2019,38.1,"6,058","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,54.28,"8,630","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,93.34,"14,842","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,123.23,"19,594","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,146.1,"23,230","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diabetes mellitus,Noncommunicable diseases,2000,15.05,741,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Cirrhosis of the liver,Noncommunicable diseases,2000,27.64,"1,361","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Road injury,Injuries,2000,30.08,"1,481","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Stroke,Noncommunicable diseases,2000,51.11,"2,517","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Ischaemic heart disease,Noncommunicable diseases,2000,53.28,"2,624","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,90.38,"4,451","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,96.15,"4,735","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,113.01,"5,565","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,123.26,"6,070","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,123.97,"6,105","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diabetes mellitus,Noncommunicable diseases,2019,14.62,"1,181","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Cirrhosis of the liver,Noncommunicable diseases,2019,18.77,"1,517","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Road injury,Injuries,2019,28.65,"2,316","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,37.2,"3,007","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,39.47,"3,190","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Stroke,Noncommunicable diseases,2019,44.22,"3,574","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Ischaemic heart disease,Noncommunicable diseases,2019,51.25,"4,142","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,62.79,"5,075","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,71.0,"5,739","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,71.12,"5,748","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Diabetes mellitus,Noncommunicable diseases,2000,8.58,833,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Alzheimer disease and other dementias,Noncommunicable diseases,2000,11.57,"1,123","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2000,12.68,"1,231","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Kidney diseases,Noncommunicable diseases,2000,15.59,"1,514","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Hypertensive heart disease,Noncommunicable diseases,2000,18.19,"1,766","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,18.6,"1,806","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Road injury,Injuries,2000,23.71,"2,302","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,24.71,"2,399","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Stroke,Noncommunicable diseases,2000,62.1,"6,029","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Ischaemic heart disease,Noncommunicable diseases,2000,146.44,"14,217","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Diabetes mellitus,Noncommunicable diseases,2019,15.15,"1,773","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,15.43,"1,805","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2019,15.8,"1,849","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,16.34,"1,912","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Road injury,Injuries,2019,16.48,"1,928","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Alzheimer disease and other dementias,Noncommunicable diseases,2019,21.43,"2,507","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Kidney diseases,Noncommunicable diseases,2019,22.0,"2,574","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Hypertensive heart disease,Noncommunicable diseases,2019,24.14,"2,824","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Stroke,Noncommunicable diseases,2019,72.73,"8,509","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Ischaemic heart disease,Noncommunicable diseases,2019,176.56,"20,658","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tanzania,Congenital anomalies,Noncommunicable diseases,2000,19.61,"6,570","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tanzania,Ischaemic heart disease,Noncommunicable diseases,2000,29.37,"9,838","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tanzania,Road injury,Injuries,2000,32.22,"10,794","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
