Country,Cause,Type,Year,Deaths per 100K people,Deaths,missing,source
South Sudan,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,33.97,"3,771",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Road injury,Injuries,2019.0,36.6,"4,063",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,48.13,"5,342",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,65.49,"7,270",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,71.3,"7,915",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,89.35,"9,918",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
South Sudan,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,105.27,"11,685",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Road injury,Injuries,2000.0,12.32,18,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Congenital anomalies,Noncommunicable diseases,2000.0,18.56,26,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Kidney diseases,Noncommunicable diseases,2000.0,19.32,27,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000.0,20.48,29,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,23.95,34,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Cirrhosis of the liver,Noncommunicable diseases,2000.0,26.28,37,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Stroke,Noncommunicable diseases,2000.0,44.49,63,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Ischaemic heart disease,Noncommunicable diseases,2000.0,44.61,63,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,83.5,119,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,105.52,150,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Congenital anomalies,Noncommunicable diseases,2019.0,12.56,27,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Cirrhosis of the liver,Noncommunicable diseases,2019.0,18.82,40,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019.0,19.07,41,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,19.18,41,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Kidney diseases,Noncommunicable diseases,2019.0,20.37,44,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Road injury,Injuries,2019.0,27.9,60,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,36.11,78,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Stroke,Noncommunicable diseases,2019.0,42.73,92,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Ischaemic heart disease,Noncommunicable diseases,2019.0,50.09,108,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Sao Tome and Principe,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,51.61,111,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Self-harm,Injuries,2000.0,28.45,286,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Kidney diseases,Noncommunicable diseases,2000.0,28.84,290,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Road injury,Injuries,2000.0,29.86,300,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Ischaemic heart disease,Noncommunicable diseases,2000.0,50.42,507,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diabetes mellitus,Noncommunicable diseases,2000.0,57.23,575,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,63.79,641,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Stroke,Noncommunicable diseases,2000.0,64.15,645,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,93.82,943,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,111.07,"1,117",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,532.02,"5,349",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Self-harm,Injuries,2019.0,29.4,338,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Kidney diseases,Noncommunicable diseases,2019.0,33.2,381,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Road injury,Injuries,2019.0,33.47,384,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,44.5,511,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,45.04,517,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Ischaemic heart disease,Noncommunicable diseases,2019.0,65.75,755,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Stroke,Noncommunicable diseases,2019.0,69.72,800,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Diabetes mellitus,Noncommunicable diseases,2019.0,77.69,892,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,80.18,921,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Eswatini,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,201.51,"2,314",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Prostate cancer,Noncommunicable diseases,2000.0,15.91,13,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Diabetes mellitus,Noncommunicable diseases,2000.0,16.23,13,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Colon and rectum cancers,Noncommunicable diseases,2000.0,17.54,14,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000.0,24.06,19,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Cirrhosis of the liver,Noncommunicable diseases,2000.0,30.62,25,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Kidney diseases,Noncommunicable diseases,2000.0,35.67,29,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,50.57,41,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Hypertensive heart disease,Noncommunicable diseases,2000.0,53.77,44,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Stroke,Noncommunicable diseases,2000.0,61.24,50,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Ischaemic heart disease,Noncommunicable diseases,2000.0,105.18,85,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Prostate cancer,Noncommunicable diseases,2019.0,20.49,20,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019.0,22.97,22,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Colon and rectum cancers,Noncommunicable diseases,2019.0,25.26,25,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Diabetes mellitus,Noncommunicable diseases,2019.0,26.13,26,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Cirrhosis of the liver,Noncommunicable diseases,2019.0,31.99,31,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Hypertensive heart disease,Noncommunicable diseases,2019.0,42.91,42,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Kidney diseases,Noncommunicable diseases,2019.0,43.65,43,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Stroke,Noncommunicable diseases,2019.0,68.04,66,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,76.6,75,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Seychelles,Ischaemic heart disease,Noncommunicable diseases,2019.0,106.3,104,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Road injury,Injuries,2000.0,26.95,"2,252",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Congenital anomalies,Noncommunicable diseases,2000.0,31.61,"2,642",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Maternal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,37.34,"3,120",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Ischaemic heart disease,Noncommunicable diseases,2000.0,40.25,"3,363",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Stroke,Noncommunicable diseases,2000.0,47.42,"3,962",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,59.34,"4,958",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,86.35,"7,215",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,185.56,"15,505",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,234.47,"19,592",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,238.7,"19,945",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Maternal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,23.1,"3,672",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Congenital anomalies,Noncommunicable diseases,2019.0,23.43,"3,725",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,30.21,"4,803",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Road injury,Injuries,2019.0,32.52,"5,171",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Ischaemic heart disease,Noncommunicable diseases,2019.0,35.47,"5,639",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Stroke,Noncommunicable diseases,2019.0,38.1,"6,058",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,54.28,"8,630",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,93.34,"14,842",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,123.23,"19,594",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Chad,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,146.1,"23,230",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diabetes mellitus,Noncommunicable diseases,2000.0,15.05,741,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Cirrhosis of the liver,Noncommunicable diseases,2000.0,27.64,"1,361",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Road injury,Injuries,2000.0,30.08,"1,481",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Stroke,Noncommunicable diseases,2000.0,51.11,"2,517",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Ischaemic heart disease,Noncommunicable diseases,2000.0,53.28,"2,624",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,90.38,"4,451",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,96.15,"4,735",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,113.01,"5,565",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,123.26,"6,070",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,123.97,"6,105",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diabetes mellitus,Noncommunicable diseases,2019.0,14.62,"1,181",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Cirrhosis of the liver,Noncommunicable diseases,2019.0,18.77,"1,517",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Road injury,Injuries,2019.0,28.65,"2,316",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,37.2,"3,007",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,39.47,"3,190",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Stroke,Noncommunicable diseases,2019.0,44.22,"3,574",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Ischaemic heart disease,Noncommunicable diseases,2019.0,51.25,"4,142",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,62.79,"5,075",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,71.0,"5,739",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Togo,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,71.12,"5,748",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Diabetes mellitus,Noncommunicable diseases,2000.0,8.58,833,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Alzheimer disease and other dementias,Noncommunicable diseases,2000.0,11.57,"1,123",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2000.0,12.68,"1,231",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Kidney diseases,Noncommunicable diseases,2000.0,15.59,"1,514",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Hypertensive heart disease,Noncommunicable diseases,2000.0,18.19,"1,766",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,18.6,"1,806",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Road injury,Injuries,2000.0,23.71,"2,302",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,24.71,"2,399",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Stroke,Noncommunicable diseases,2000.0,62.1,"6,029",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Ischaemic heart disease,Noncommunicable diseases,2000.0,146.44,"14,217",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Diabetes mellitus,Noncommunicable diseases,2019.0,15.15,"1,773",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,15.43,"1,805",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2019.0,15.8,"1,849",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,16.34,"1,912",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Road injury,Injuries,2019.0,16.48,"1,928",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Alzheimer disease and other dementias,Noncommunicable diseases,2019.0,21.43,"2,507",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Kidney diseases,Noncommunicable diseases,2019.0,22.0,"2,574",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Hypertensive heart disease,Noncommunicable diseases,2019.0,24.14,"2,824",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Stroke,Noncommunicable diseases,2019.0,72.73,"8,509",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tunisia,Ischaemic heart disease,Noncommunicable diseases,2019.0,176.56,"20,658",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tanzania,Congenital anomalies,Noncommunicable diseases,2000.0,19.61,"6,570",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tanzania,Ischaemic heart disease,Noncommunicable diseases,2000.0,29.37,"9,838",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tanzania,Road injury,Injuries,2000.0,32.22,"10,794",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Tanzania,Stroke,Noncommunicable diseases,2000.0,43.03,"14,413",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
