year,donor_code,recipient_code,value,indicator,recipient
2005,40,10012,0.31,bilateral,Oceania
2005,40,10011,14.03,bilateral,Middle East
2005,40,10001,14.31,bilateral,Africa
2005,40,10010,86.85,bilateral,Europe
2005,40,10004,1.96,bilateral,America
2005,40,9998,54.29,bilateral,"Developing countries, unspecified"
2014,302,9998,8156.93,bilateral,"Developing countries, unspecified"
2013,302,10007,7181.44,bilateral,Asia
2013,302,10012,216.3,bilateral,Oceania
2013,302,10011,3139.39,bilateral,Middle East
2013,302,10001,9667.45,bilateral,Africa
2013,302,10010,459.6,bilateral,Europe
2013,302,10004,1742.64,bilateral,America
2013,302,9998,7092.88,bilateral,"Developing countries, unspecified"
2012,302,10007,7009.72,bilateral,Asia
2012,302,10012,205.42,bilateral,Oceania
2012,302,10011,2045.77,bilateral,Middle East
2012,302,10001,8903.69,bilateral,Africa
2012,302,10010,491.51,bilateral,Europe
2012,302,10004,1926.19,bilateral,America
2012,302,9998,6886.32,bilateral,"Developing countries, unspecified"
2016,40,10001,0.810174,bilateral,Africa
2016,40,10010,9.364897,bilateral,Europe
2016,40,10004,0.147716,bilateral,America
2016,40,9998,148.253146,bilateral,"Developing countries, unspecified"
2015,40,10007,3.4506,bilateral,Asia
2014,40,10007,5.433685,bilateral,Asia
2014,40,10012,0.013268,bilateral,Oceania
2014,40,10011,3.655932,bilateral,Middle East
2008,22,10007,57.26,bilateral,Asia
2008,22,10011,6.84,bilateral,Middle East
2008,22,10001,136.73,bilateral,Africa
2008,22,10010,16.15,bilateral,Europe
2008,22,10004,41.46,bilateral,America
2008,22,9998,26.91,bilateral,"Developing countries, unspecified"
2007,22,10007,48.03,bilateral,Asia
2007,22,10011,7.5,bilateral,Middle East
2007,22,10001,131.49,bilateral,Africa
2007,22,10010,14.46,bilateral,Europe
2007,22,10004,34.71,bilateral,America
2007,22,9998,24.8,bilateral,"Developing countries, unspecified"
2006,22,10007,35.18,bilateral,Asia
2006,22,10011,4.35,bilateral,Middle East
2006,22,10001,103.55,bilateral,Africa
2006,22,10010,13.58,bilateral,Europe
2006,22,10004,27.52,bilateral,America
2006,22,9998,25.05,bilateral,"Developing countries, unspecified"
2005,22,10007,39.85,bilateral,Asia
2005,22,10011,5.34,bilateral,Middle East
2005,22,10001,89.91,bilateral,Africa
2005,22,10010,9.63,bilateral,Europe
2005,22,10004,23.84,bilateral,America
2005,22,9998,23.77,bilateral,"Developing countries, unspecified"
2004,22,10007,35.29,bilateral,Asia
2004,22,10011,5.17,bilateral,Middle East
2004,22,10001,84.12,bilateral,Africa
2004,22,10010,10.22,bilateral,Europe
2004,22,10004,20.63,bilateral,America
2011,22,10012,0.03,bilateral,Oceania
2009,22,10007,46.75,bilateral,Asia
2009,22,10012,0.07,bilateral,Oceania
2009,22,10011,7.79,bilateral,Middle East
2009,22,10001,134.36,bilateral,Africa
2009,22,10010,16.48,bilateral,Europe
2009,22,10004,38.59,bilateral,America
2009,22,9998,29.73,bilateral,"Developing countries, unspecified"
2010,22,10007,54.82,bilateral,Asia
2010,22,10011,10.6,bilateral,Middle East
2010,22,10001,126.95,bilateral,Africa
2010,22,10010,19.25,bilateral,Europe
2010,22,10004,31.15,bilateral,America
2010,22,9998,29.85,bilateral,"Developing countries, unspecified"
2018,22,10007,75.766004,bilateral,Asia
2018,22,10012,0.0004,bilateral,Oceania
2018,22,10011,19.093505,bilateral,Middle East
2018,22,10001,156.538743,bilateral,Africa
2018,22,10010,12.071763,bilateral,Europe
2018,22,10004,29.303158,bilateral,America
2018,22,9998,69.792039,bilateral,"Developing countries, unspecified"
2011,22,10007,57.85,bilateral,Asia
2011,22,10011,11.89,bilateral,Middle East
2011,22,10001,124.89,bilateral,Africa
2011,22,10010,12.31,bilateral,Europe
2011,22,10004,33.51,bilateral,America
2011,22,9998,51.09,bilateral,"Developing countries, unspecified"
2017,22,10007,69.061011,bilateral,Asia
2017,22,10011,19.682437,bilateral,Middle East
2017,22,10001,129.882613,bilateral,Africa
2017,22,10010,10.703941,bilateral,Europe
2017,22,10004,23.175361,bilateral,America
2017,22,9998,71.194867,bilateral,"Developing countries, unspecified"
2016,22,10007,58.271564,bilateral,Asia
2016,22,10011,18.635272,bilateral,Middle East
2016,22,10001,122.740554,bilateral,Africa
2016,22,10010,13.112715,bilateral,Europe
2016,22,10004,24.632261,bilateral,America
2016,22,9998,56.075152,bilateral,"Developing countries, unspecified"
2013,22,10007,64.95997,bilateral,Asia
2013,22,10012,0.33654,bilateral,Oceania
2013,22,10011,14.189886,bilateral,Middle East
2013,22,10001,125.326503,bilateral,Africa
2013,22,10010,15.764683,bilateral,Europe
2013,22,10004,34.79729,bilateral,America
2013,22,9998,57.628288,bilateral,"Developing countries, unspecified"
2015,22,10007,61.035374,bilateral,Asia
2015,22,10012,0.151148,bilateral,Oceania
2015,22,10011,17.018828,bilateral,Middle East
2015,22,10001,127.908275,bilateral,Africa
2015,22,10010,6.547605,bilateral,Europe
2015,22,10004,21.254091,bilateral,America
2015,22,9998,45.781561,bilateral,"Developing countries, unspecified"
2014,22,10007,62.653994,bilateral,Asia
2014,22,10012,0.026115,bilateral,Oceania
2014,22,10011,13.147487,bilateral,Middle East
2014,22,10001,139.448501,bilateral,Africa
2014,22,10010,15.119606,bilateral,Europe
2014,22,10004,30.241385,bilateral,America
2014,22,9998,52.940344,bilateral,"Developing countries, unspecified"
2012,22,10007,51.641561,bilateral,Asia
2012,22,10012,0.208176,bilateral,Oceania
2012,22,10011,7.182241,bilateral,Middle East
2012,22,10001,109.004273,bilateral,Africa
2012,22,10010,24.371257,bilateral,Europe
2012,22,10004,31.400022,bilateral,America
2012,22,9998,60.015611,bilateral,"Developing countries, unspecified"
2008,302,9998,4936.99,bilateral,"Developing countries, unspecified"
2007,302,10007,7889.38,bilateral,Asia
2007,302,10012,171.74,bilateral,Oceania
2007,302,10011,4492.31,bilateral,Middle East
2007,302,10001,5030.77,bilateral,Africa
2007,302,10010,385.58,bilateral,Europe
2007,302,10004,1398.67,bilateral,America
2007,302,9998,4025.07,bilateral,"Developing countries, unspecified"
2006,302,10007,8787.55,bilateral,Asia
2006,302,10012,187.01,bilateral,Oceania
2006,302,10011,5529.07,bilateral,Middle East
2006,302,10001,5805.04,bilateral,Africa
2006,302,10010,704.52,bilateral,Europe
2005,1,10004,22.6,bilateral,America
2005,1,9998,48.93,bilateral,"Developing countries, unspecified"
2004,1,10007,55.41,bilateral,Asia
2004,1,10012,0.64,bilateral,Oceania
2004,1,10011,15.44,bilateral,Middle East
2004,1,10001,145.92,bilateral,Africa
2004,1,10010,84.0,bilateral,Europe
2004,1,10004,21.27,bilateral,America
2004,1,9998,45.25,bilateral,"Developing countries, unspecified"
2003,1,10007,18.51,bilateral,Asia
2003,1,10012,0.54,bilateral,Oceania
2003,1,10011,14.3,bilateral,Middle East
2003,1,10001,88.57,bilateral,Africa
2003,1,10010,68.5,bilateral,Europe
2003,1,10004,17.66,bilateral,America
2003,1,9998,34.65,bilateral,"Developing countries, unspecified"
2002,1,10007,49.19,bilateral,Asia
2002,1,10012,0.48,bilateral,Oceania
2002,1,10011,11.8,bilateral,Middle East
2002,1,10001,141.54,bilateral,Africa
2002,1,10010,125.36,bilateral,Europe
2002,1,10004,15.35,bilateral,America
2002,1,9998,32.32,bilateral,"Developing countries, unspecified"
2001,1,10007,54.67,bilateral,Asia
2001,1,10012,0.4,bilateral,Oceania
2001,1,10011,8.24,bilateral,Middle East
2001,1,10001,217.81,bilateral,Africa
2001,1,10010,62.18,bilateral,Europe
2001,1,10004,79.99,bilateral,America
2001,1,9998,26.69,bilateral,"Developing countries, unspecified"
2000,1,10007,58.84,bilateral,Asia
2000,1,10012,0.69,bilateral,Oceania
2000,1,10011,16.49,bilateral,Middle East
2000,1,10001,90.12,bilateral,Africa
2000,1,10010,78.95,bilateral,Europe
2000,1,10004,18.33,bilateral,America
2000,1,9998,26.25,bilateral,"Developing countries, unspecified"
2004,22,9998,20.86,bilateral,"Developing countries, unspecified"
2003,22,10007,35.71,bilateral,Asia
2003,22,10011,7.91,bilateral,Middle East
2003,22,10001,66.17,bilateral,Africa
2003,22,10010,9.21,bilateral,Europe
2003,22,10004,23.76,bilateral,America
2003,22,9998,14.78,bilateral,"Developing countries, unspecified"
2002,22,10007,25.46,bilateral,Asia
2002,22,10011,4.92,bilateral,Middle East
2002,22,10001,54.08,bilateral,Africa
2002,22,10010,10.26,bilateral,Europe
2002,22,10004,15.97,bilateral,America
2002,22,9998,9.95,bilateral,"Developing countries, unspecified"
2001,22,10007,24.28,bilateral,Asia
2001,22,10011,2.61,bilateral,Middle East
2001,22,10001,40.71,bilateral,Africa
2001,22,10010,7.91,bilateral,Europe
2001,22,10004,14.67,bilateral,America
2001,22,9998,19.64,bilateral,"Developing countries, unspecified"
2000,22,10007,15.74,bilateral,Asia
2000,22,10011,2.5,bilateral,Middle East
2000,22,10001,48.5,bilateral,Africa
2000,22,10010,10.49,bilateral,Europe
2000,22,10004,17.17,bilateral,America
2000,22,9998,6.65,bilateral,"Developing countries, unspecified"
2024,40,10007,0.814932,bilateral,Asia
2024,40,10011,0.697309,bilateral,Middle East
2024,40,10001,0.788774,bilateral,Africa
2024,40,10010,14.844799,bilateral,Europe
2024,40,9998,49.592475,bilateral,"Developing countries, unspecified"
2023,40,10007,0.682253,bilateral,Asia
2023,40,10011,0.535865,bilateral,Middle East
2023,40,10001,0.829467,bilateral,Africa
2023,40,10010,3.22353,bilateral,Europe
2023,40,9998,52.544391,bilateral,"Developing countries, unspecified"
2022,40,10007,4.557952,bilateral,Asia
2022,40,10011,1.64391,bilateral,Middle East
2022,40,10001,16.83641,bilateral,Africa
2022,40,10010,3.98341,bilateral,Europe
2022,40,10004,0.001052,bilateral,America
2022,40,9998,74.584509,bilateral,"Developing countries, unspecified"
2021,40,10007,13.074097,bilateral,Asia
2021,40,10011,3.709115,bilateral,Middle East
2021,40,10001,14.742751,bilateral,Africa
2021,40,10010,6.958815,bilateral,Europe
2021,40,10004,0.153737,bilateral,America
2021,40,9998,39.559696,bilateral,"Developing countries, unspecified"
2020,40,10007,0.291328,bilateral,Asia
2020,40,10011,0.251233,bilateral,Middle East
2020,40,10001,0.045154,bilateral,Africa
2020,40,10010,4.007168,bilateral,Europe
2020,40,10004,0.039744,bilateral,America
2020,40,9998,80.393587,bilateral,"Developing countries, unspecified"
2019,40,10007,0.562688,bilateral,Asia
2019,40,10011,0.425817,bilateral,Middle East
2019,40,10001,0.802793,bilateral,Africa
2019,40,10010,6.873211,bilateral,Europe
2019,40,10004,0.004914,bilateral,America
2019,40,9998,134.428347,bilateral,"Developing countries, unspecified"
2018,40,10007,0.615783,bilateral,Asia
2018,40,10011,0.430684,bilateral,Middle East
2018,40,10001,1.035086,bilateral,Africa
2018,40,10010,8.968871,bilateral,Europe
2018,40,10004,0.002479,bilateral,America
2018,40,9998,27.959227,bilateral,"Developing countries, unspecified"
2017,40,10007,0.915397,bilateral,Asia
2017,40,10011,0.782663,bilateral,Middle East
2017,40,10001,0.897915,bilateral,Africa
2017,40,10010,14.266566,bilateral,Europe
2017,40,10004,0.152516,bilateral,America
2017,40,9998,68.439137,bilateral,"Developing countries, unspecified"
2016,40,10007,0.573847,bilateral,Asia
2016,40,10011,0.374632,bilateral,Middle East
2024,1,10007,189.69565,bilateral,Asia
2024,1,10012,0.272742,bilateral,Oceania
2024,1,10011,83.194771,bilateral,Middle East
2024,1,10001,143.513938,bilateral,Africa
2024,1,10010,232.897768,bilateral,Europe
2024,1,10004,28.544799,bilateral,America
2024,1,9998,235.788086,bilateral,"Developing countries, unspecified"
2023,1,10007,153.194229,bilateral,Asia
2023,1,10012,0.224911,bilateral,Oceania
2023,1,10011,53.273375,bilateral,Middle East
2023,1,10001,133.236841,bilateral,Africa
2023,1,10010,195.164988,bilateral,Europe
2023,1,10004,24.217868,bilateral,America
2023,1,9998,395.399832,bilateral,"Developing countries, unspecified"
2022,1,10007,147.998512,bilateral,Asia
2022,1,10012,0.557367,bilateral,Oceania
2022,1,10011,46.532755,bilateral,Middle East
2022,1,10001,133.159689,bilateral,Africa
2022,1,10010,281.346331,bilateral,Europe
2022,1,10004,32.931358,bilateral,America
2022,1,9998,472.723235,bilateral,"Developing countries, unspecified"
2021,1,10007,171.123965,bilateral,Asia
2021,1,10012,0.58199,bilateral,Oceania
2021,1,10011,71.536668,bilateral,Middle East
2021,1,10001,174.220996,bilateral,Africa
2021,1,10010,163.007171,bilateral,Europe
2021,1,10004,32.57204,bilateral,America
2021,1,9998,167.264845,bilateral,"Developing countries, unspecified"
2020,1,10007,106.09556,bilateral,Asia
2020,1,10012,0.781674,bilateral,Oceania
2020,1,10011,45.028306,bilateral,Middle East
2020,1,10001,106.79517,bilateral,Africa
2020,1,10010,131.422526,bilateral,Europe
2020,1,10004,36.11371,bilateral,America
2020,1,9998,180.172785,bilateral,"Developing countries, unspecified"
2019,1,10007,105.830714,bilateral,Asia
2024,22,10007,77.360088,bilateral,Asia
2005,1,10001,148.03,bilateral,Africa
2005,1,10010,119.93,bilateral,Europe
2005,1,10011,821.92,bilateral,Middle East
2021,11,10012,0.454964,bilateral,Oceania
2021,11,10011,159.029652,bilateral,Middle East
2021,11,10001,669.556478,bilateral,Africa
2021,11,10010,205.539933,bilateral,Europe
2021,11,10004,225.777478,bilateral,America
2021,11,9998,1235.335372,bilateral,"Developing countries, unspecified"
2019,11,10007,510.80585,bilateral,Asia
2019,11,10012,0.465262,bilateral,Oceania
2019,11,10011,148.074696,bilateral,Middle East
2019,11,10001,562.469771,bilateral,Africa
2019,11,10010,188.077971,bilateral,Europe
2019,11,10004,215.398591,bilateral,America
2019,11,9998,869.208978,bilateral,"Developing countries, unspecified"
2016,11,10007,579.329768,bilateral,Asia
2016,11,10012,0.225755,bilateral,Oceania
2016,11,10011,122.493465,bilateral,Middle East
2016,11,10001,583.701856,bilateral,Africa
2016,11,10010,177.930337,bilateral,Europe
2016,11,10004,218.735707,bilateral,America
2016,11,9998,1212.581633,bilateral,"Developing countries, unspecified"
2017,11,10007,543.97771,bilateral,Asia
2017,11,10012,0.757237,bilateral,Oceania
2017,11,10011,141.198436,bilateral,Middle East
2017,11,10001,550.636239,bilateral,Africa
2017,11,10010,171.741813,bilateral,Europe
2017,11,10004,195.81877,bilateral,America
2017,11,9998,875.943546,bilateral,"Developing countries, unspecified"
2018,11,10007,536.996207,bilateral,Asia
2018,11,10012,0.41249,bilateral,Oceania
2018,11,10011,137.005438,bilateral,Middle East
2018,11,10001,556.233394,bilateral,Africa
2018,11,10010,168.763872,bilateral,Europe
2018,11,10004,192.357733,bilateral,America
2018,11,9998,869.496051,bilateral,"Developing countries, unspecified"
2015,11,10007,633.623496,bilateral,Asia
2015,11,10012,0.624754,bilateral,Oceania
2015,11,10011,154.298652,bilateral,Middle East
2024,22,10011,28.2138,bilateral,Middle East
2024,22,10001,182.313958,bilateral,Africa
2024,22,10010,43.623044,bilateral,Europe
2024,22,10004,14.82245,bilateral,America
2024,22,9998,102.050355,bilateral,"Developing countries, unspecified"
2023,22,10007,83.056101,bilateral,Asia
2023,22,10011,27.038332,bilateral,Middle East
2023,22,10001,182.657661,bilateral,Africa
2023,22,10010,29.83343,bilateral,Europe
2023,22,10004,19.014705,bilateral,America
2023,22,9998,108.371018,bilateral,"Developing countries, unspecified"
2021,22,10007,70.112545,bilateral,Asia
2021,22,10011,19.559763,bilateral,Middle East
2021,22,10001,183.847767,bilateral,Africa
2021,22,10010,11.344626,bilateral,Europe
2021,22,10004,11.908104,bilateral,America
2021,22,9998,87.149867,bilateral,"Developing countries, unspecified"
2022,22,10007,68.460643,bilateral,Asia
2022,22,10011,12.994889,bilateral,Middle East
2022,22,10001,180.887492,bilateral,Africa
2022,22,10010,19.998938,bilateral,Europe
2022,22,10004,16.669449,bilateral,America
2022,22,9998,87.239616,bilateral,"Developing countries, unspecified"
2020,22,10007,66.131894,bilateral,Asia
2020,22,10011,14.697035,bilateral,Middle East
2020,22,10001,149.695428,bilateral,Africa
2020,22,10010,5.217908,bilateral,Europe
2020,22,10004,13.419102,bilateral,America
2020,22,9998,71.601685,bilateral,"Developing countries, unspecified"
2019,22,10007,68.213293,bilateral,Asia
2019,22,10011,16.796365,bilateral,Middle East
2019,22,10001,167.024957,bilateral,Africa
2019,22,10010,11.333633,bilateral,Europe
2019,22,10004,16.990771,bilateral,America
2019,22,9998,98.367866,bilateral,"Developing countries, unspecified"
2000,11,10007,135.92,bilateral,Asia
2000,11,10012,0.22,bilateral,Oceania
2000,11,10011,15.06,bilateral,Middle East
2000,11,10001,162.02,bilateral,Africa
2000,11,10010,91.54,bilateral,Europe
2000,11,10004,63.88,bilateral,America
2000,11,9998,173.91,bilateral,"Developing countries, unspecified"
2004,11,10007,242.49,bilateral,Asia
2004,11,10012,0.2,bilateral,Oceania
2004,11,10011,22.89,bilateral,Middle East
2004,11,10001,255.74,bilateral,Africa
2004,11,10010,103.58,bilateral,Europe
2004,11,10004,115.41,bilateral,America
2004,11,9998,469.47,bilateral,"Developing countries, unspecified"
2003,11,10007,219.28,bilateral,Asia
2003,11,10012,0.26,bilateral,Oceania
2003,11,10011,25.83,bilateral,Middle East
2003,11,10001,255.91,bilateral,Africa
2003,11,10010,100.8,bilateral,Europe
2003,11,10004,101.3,bilateral,America
2003,11,9998,267.15,bilateral,"Developing countries, unspecified"
2005,11,10007,418.67,bilateral,Asia
2005,11,10012,0.17,bilateral,Oceania
2005,11,10011,187.25,bilateral,Middle East
2005,11,10001,315.56,bilateral,Africa
2005,11,10010,126.54,bilateral,Europe
2005,11,10004,116.3,bilateral,America
2005,11,9998,427.79,bilateral,"Developing countries, unspecified"
2006,11,10007,247.19,bilateral,Asia
2006,11,10012,0.15,bilateral,Oceania
2006,11,10011,43.32,bilateral,Middle East
2006,11,10001,312.74,bilateral,Africa
2006,11,10010,167.14,bilateral,Europe
2006,11,10004,101.16,bilateral,America
2006,11,9998,425.63,bilateral,"Developing countries, unspecified"
2002,11,10007,188.59,bilateral,Asia
2002,11,10012,0.25,bilateral,Oceania
2002,11,10011,14.29,bilateral,Middle East
2002,11,10001,187.38,bilateral,Africa
2002,11,10010,81.64,bilateral,Europe
2002,11,10004,81.19,bilateral,America
2002,11,9998,225.48,bilateral,"Developing countries, unspecified"
2001,11,10007,142.23,bilateral,Asia
2001,11,10012,0.22,bilateral,Oceania
2001,11,10011,14.59,bilateral,Middle East
2001,11,10001,154.9,bilateral,Africa
2001,11,10010,93.75,bilateral,Europe
2001,11,10004,62.05,bilateral,America
2001,11,9998,191.29,bilateral,"Developing countries, unspecified"
2007,11,10007,248.5,bilateral,Asia
2007,11,10012,0.21,bilateral,Oceania
2007,11,10011,32.99,bilateral,Middle East
2007,11,10001,314.73,bilateral,Africa
2007,11,10010,104.4,bilateral,Europe
2007,11,10004,114.6,bilateral,America
2007,11,9998,480.87,bilateral,"Developing countries, unspecified"
2019,1,10012,0.368791,bilateral,Oceania
2019,1,10011,45.015445,bilateral,Middle East
2019,1,10001,82.791145,bilateral,Africa
2019,1,10010,112.112347,bilateral,Europe
2019,1,10004,21.846069,bilateral,America
2019,1,9998,120.907058,bilateral,"Developing countries, unspecified"
2018,1,10007,108.71462,bilateral,Asia
2018,1,10012,1.064028,bilateral,Oceania
2018,1,10011,36.629161,bilateral,Middle East
2018,1,10001,87.683459,bilateral,Africa
2018,1,10010,134.181443,bilateral,Europe
2018,1,10004,34.039558,bilateral,America
2018,1,9998,117.136746,bilateral,"Developing countries, unspecified"
2017,1,10007,113.647564,bilateral,Asia
2017,1,10012,0.508291,bilateral,Oceania
2017,1,10011,42.428462,bilateral,Middle East
2017,1,10001,87.516474,bilateral,Africa
2017,1,10010,145.487095,bilateral,Europe
2017,1,10004,28.789393,bilateral,America
2017,1,9998,224.464607,bilateral,"Developing countries, unspecified"
2016,1,10007,94.319402,bilateral,Asia
2016,1,10012,0.75213,bilateral,Oceania
2016,1,10011,45.987904,bilateral,Middle East
2016,1,10001,64.326142,bilateral,Africa
2016,1,10010,127.66396,bilateral,Europe
2016,1,10004,28.996095,bilateral,America
2016,1,9998,670.174873,bilateral,"Developing countries, unspecified"
2015,1,10007,87.598868,bilateral,Asia
2015,1,10012,0.812848,bilateral,Oceania
2015,1,10011,30.391376,bilateral,Middle East
2015,1,10001,55.871635,bilateral,Africa
2015,1,10010,106.91046,bilateral,Europe
2015,1,10004,17.581351,bilateral,America
2015,1,9998,513.726123,bilateral,"Developing countries, unspecified"
2014,1,10007,205.775008,bilateral,Asia
2014,1,10012,0.237624,bilateral,Oceania
2014,1,10011,23.590608,bilateral,Middle East
2014,1,10001,71.48699,bilateral,Africa
2014,1,10010,126.591374,bilateral,Europe
2014,1,10004,28.74179,bilateral,America
2014,1,9998,203.775497,bilateral,"Developing countries, unspecified"
2013,1,10007,150.835998,bilateral,Asia
2013,1,10012,0.569484,bilateral,Oceania
2013,1,10011,22.104115,bilateral,Middle East
2013,1,10001,94.690789,bilateral,Africa
2013,1,10010,120.660005,bilateral,Europe
2013,1,10004,25.703388,bilateral,America
2013,1,9998,150.819615,bilateral,"Developing countries, unspecified"
2012,1,10007,72.491029,bilateral,Asia
2012,1,10012,0.579612,bilateral,Oceania
2012,1,10011,19.294601,bilateral,Middle East
2012,1,10001,172.388462,bilateral,Africa
2012,1,10010,130.45889,bilateral,Europe
2012,1,10004,26.452107,bilateral,America
2012,1,9998,133.280186,bilateral,"Developing countries, unspecified"
2011,1,10007,82.9,bilateral,Asia
2011,1,10012,0.63,bilateral,Oceania
2011,1,10011,13.77,bilateral,Middle East
2011,1,10001,124.69,bilateral,Africa
2011,1,10010,118.79,bilateral,Europe
2011,1,10004,30.97,bilateral,America
2011,1,9998,132.1,bilateral,"Developing countries, unspecified"
2010,1,10007,68.05,bilateral,Asia
2010,1,10012,1.15,bilateral,Oceania
2010,1,10011,11.38,bilateral,Middle East
2010,1,10001,235.52,bilateral,Africa
2010,1,10010,153.95,bilateral,Europe
2010,1,10004,38.25,bilateral,America
2010,1,9998,115.51,bilateral,"Developing countries, unspecified"
2009,1,10007,64.72,bilateral,Asia
2009,1,10012,1.3,bilateral,Oceania
2009,1,10011,15.2,bilateral,Middle East
2009,1,10001,141.31,bilateral,Africa
2009,1,10010,147.62,bilateral,Europe
2009,1,10004,28.91,bilateral,America
2009,1,9998,123.23,bilateral,"Developing countries, unspecified"
2008,1,10007,760.46,bilateral,Asia
2008,1,10012,1.44,bilateral,Oceania
2008,1,10011,693.11,bilateral,Middle East
2008,1,10001,159.71,bilateral,Africa
2008,1,10010,163.17,bilateral,Europe
2008,1,10004,27.77,bilateral,America
2008,1,9998,121.04,bilateral,"Developing countries, unspecified"
2007,1,10007,618.79,bilateral,Asia
2007,1,10012,0.96,bilateral,Oceania
2007,1,10011,516.34,bilateral,Middle East
2007,1,10001,418.9,bilateral,Africa
2007,1,10010,138.31,bilateral,Europe
2007,1,10004,27.46,bilateral,America
2007,1,9998,119.85,bilateral,"Developing countries, unspecified"
2006,1,10007,279.33,bilateral,Asia
2006,1,10012,0.9,bilateral,Oceania
2006,1,10011,243.35,bilateral,Middle East
2006,1,10001,551.44,bilateral,Africa
2006,1,10010,142.14,bilateral,Europe
2006,1,10004,24.09,bilateral,America
2006,1,9998,93.75,bilateral,"Developing countries, unspecified"
2005,1,10007,891.56,bilateral,Asia
2005,1,10012,0.93,bilateral,Oceania
2022,11,10010,395.325369,bilateral,Europe
2022,11,10004,190.056281,bilateral,America
2022,11,9998,1893.106996,bilateral,"Developing countries, unspecified"
2021,11,10007,601.789437,bilateral,Asia
2013,701,10007,4990.25,bilateral,Asia
2013,701,10012,121.63,bilateral,Oceania
2013,701,10011,814.02,bilateral,Middle East
2013,701,10001,2092.05,bilateral,Africa
2013,701,10010,14.71,bilateral,Europe
2013,701,10004,-34.22,bilateral,America
2013,701,9998,1314.57,bilateral,"Developing countries, unspecified"
2012,701,10007,3124.65,bilateral,Asia
2012,701,10012,128.13,bilateral,Oceania
2012,701,10011,581.34,bilateral,Middle East
2012,701,10001,1724.45,bilateral,Africa
2012,701,10010,66.57,bilateral,Europe
2012,701,10004,-194.15,bilateral,America
2012,11,10012,0.03,bilateral,Oceania
2014,11,10007,591.68,bilateral,Asia
2014,11,10011,119.95,bilateral,Middle East
2014,11,10001,650.58,bilateral,Africa
2014,11,10010,236.26,bilateral,Europe
2014,11,10004,228.23,bilateral,America
2014,11,9998,1071.74,bilateral,"Developing countries, unspecified"
2015,11,10001,654.726875,bilateral,Africa
2015,11,10010,186.2948,bilateral,Europe
2015,11,10004,229.523562,bilateral,America
2015,11,9998,1021.692193,bilateral,"Developing countries, unspecified"
2008,11,10007,353.82,bilateral,Asia
2008,11,10012,0.27,bilateral,Oceania
2008,11,10011,127.09,bilateral,Middle East
2008,11,10001,282.26,bilateral,Africa
2008,11,10010,135.19,bilateral,Europe
2008,11,10004,106.9,bilateral,America
2008,11,9998,671.75,bilateral,"Developing countries, unspecified"
2010,11,10007,323.03,bilateral,Asia
2010,11,10012,0.17,bilateral,Oceania
2010,11,10011,44.89,bilateral,Middle East
2010,11,10001,341.77,bilateral,Africa
2010,11,10010,151.0,bilateral,Europe
2010,11,10004,152.16,bilateral,America
2010,11,9998,744.16,bilateral,"Developing countries, unspecified"
2012,11,10007,429.77,bilateral,Asia
2012,11,10011,74.89,bilateral,Middle East
2012,11,10001,540.84,bilateral,Africa
2012,11,10010,175.31,bilateral,Europe
2012,11,10004,188.27,bilateral,America
2012,11,9998,1119.39,bilateral,"Developing countries, unspecified"
2009,11,10007,299.5,bilateral,Asia
2009,11,10012,0.67,bilateral,Oceania
2009,11,10011,42.09,bilateral,Middle East
2009,11,10001,471.81,bilateral,Africa
2009,11,10010,136.39,bilateral,Europe
2009,11,10004,123.34,bilateral,America
2009,11,9998,718.89,bilateral,"Developing countries, unspecified"
2013,11,10007,553.18,bilateral,Asia
2013,11,10012,0.22,bilateral,Oceania
2013,11,10011,108.54,bilateral,Middle East
2013,11,10001,566.69,bilateral,Africa
2013,11,10010,206.92,bilateral,Europe
2013,11,10004,203.56,bilateral,America
2013,11,9998,975.02,bilateral,"Developing countries, unspecified"
2011,11,10007,432.56,bilateral,Asia
2011,11,10012,0.24,bilateral,Oceania
2011,11,10011,58.12,bilateral,Middle East
2011,11,10001,571.48,bilateral,Africa
2011,11,10010,168.69,bilateral,Europe
2011,11,10004,171.89,bilateral,America
2011,11,9998,1025.75,bilateral,"Developing countries, unspecified"
2014,11,10012,0.0,bilateral,Oceania
2020,11,10007,534.821981,bilateral,Asia
2020,11,10012,0.66812,bilateral,Oceania
2020,11,10011,151.525194,bilateral,Middle East
2020,11,10001,634.35955,bilateral,Africa
2020,11,10010,185.687118,bilateral,Europe
2020,11,10004,223.172324,bilateral,America
2020,11,9998,1262.795428,bilateral,"Developing countries, unspecified"
2022,11,10007,491.274027,bilateral,Asia
2022,11,10012,0.615148,bilateral,Oceania
2022,11,10011,147.600285,bilateral,Middle East
2022,11,10001,667.003893,bilateral,Africa
2017,21,10004,9.847076,bilateral,America
2017,21,9998,158.663961,bilateral,"Developing countries, unspecified"
2019,701,9998,1934.832638,bilateral,"Developing countries, unspecified"
2017,701,10007,4626.158495,bilateral,Asia
2017,701,10012,230.608918,bilateral,Oceania
2017,701,10011,793.057938,bilateral,Middle East
2017,701,10001,1674.424933,bilateral,Africa
2017,701,10010,46.314989,bilateral,Europe
2017,701,10004,-347.169494,bilateral,America
2017,701,9998,1850.153479,bilateral,"Developing countries, unspecified"
2018,701,10007,2311.48583,bilateral,Asia
2018,701,10012,199.85827,bilateral,Oceania
2018,701,10011,632.007806,bilateral,Middle East
2018,701,10001,1385.762967,bilateral,Africa
