year,donor_code,recipient_code,value,recipient
2018,8,10046,789.53,Lower-middle income
2018,8,10047,414.93,Upper-middle income
2018,8,10048,0.28,High income
2018,8,10049,5.55,Not classified by income
2018,9,10024,94.38,Not classified by income
2018,9,10045,107.84,Low income
2018,9,10046,109.31,Lower-middle income
2018,9,10047,70.43,Upper-middle income
2018,9,10048,0.04,High income
2018,9,10049,0.9600000000000001,Not classified by income
2018,10,10024,2516.99,Not classified by income
2018,10,10045,1476.94,Low income
2018,10,10046,1259.55,Lower-middle income
2018,10,10047,556.4200000000001,Upper-middle income
2018,10,10048,3.29,High income
2018,10,10049,8.3,Not classified by income
2018,11,10024,1152.91,Not classified by income
2018,11,10045,612.55,Low income
2018,11,10046,928.0,Lower-middle income
2018,11,10047,342.57,Upper-middle income
2018,11,10048,0.46,High income
2018,11,10049,2.8600000000000003,Not classified by income
2018,12,10024,7145.26,Not classified by income
2018,12,10045,4803.5599999999995,Low income
2018,12,10046,5436.39,Lower-middle income
2018,12,10047,1632.28,Upper-middle income
2018,12,10048,3.13,High income
2018,12,10049,100.41,Not classified by income
2018,18,10024,342.88,Not classified by income
2018,18,10045,214.56,Low income
2018,18,10046,296.76,Lower-middle income
2018,18,10047,122.28,Upper-middle income
2018,18,10048,0.25,High income
2018,18,10049,1.05,Not classified by income
2018,20,10024,31.76,Not classified by income
2018,20,10045,31.11,Low income
2018,20,10046,8.8,Lower-middle income
2018,20,10047,2.44,Upper-middle income
2018,20,10048,0.0,High income
2018,20,10049,0.02,Not classified by income
2018,21,10024,280.48,Not classified by income
2018,21,10045,317.41999999999996,Low income
2018,21,10046,215.01,Lower-middle income
2018,21,10047,112.83999999999999,Upper-middle income
2018,21,10048,0.08,High income
2018,21,10049,1.06,Not classified by income
2018,22,10024,121.00999999999999,Not classified by income
2018,22,10045,148.62,Low income
2018,22,10046,162.44,Lower-middle income
2018,22,10047,36.510000000000005,Upper-middle income
2018,22,10048,0.03,High income
2018,22,10049,0.17,Not classified by income
2018,30,10024,5.720000000000001,Not classified by income
2018,30,10045,4.38,Low income
2018,30,10046,5.38,Lower-middle income
2018,30,10047,8.97,Upper-middle income
2018,30,10048,0.0,High income
2018,30,10049,0.06,Not classified by income
2018,40,10024,86.74000000000001,Not classified by income
2018,40,10045,49.64,Low income
2018,40,10046,65.23,Lower-middle income
2018,40,10047,75.52000000000001,Upper-middle income
2018,40,10048,0.03,High income
2018,40,10049,0.59,Not classified by income
2018,45,10024,22.53,Not classified by income
2018,45,10045,2.45,Low income
2018,45,10046,3.08,Lower-middle income
2018,45,10047,3.63,Upper-middle income
2018,45,10048,0.0,High income
2018,45,10049,0.03,Not classified by income
2018,50,10024,726.14,Not classified by income
2018,50,10045,539.05,Low income
2018,50,10046,712.13,Lower-middle income
2018,50,10047,504.93,Upper-middle income
2018,50,10048,0.44,High income
2018,50,10049,67.74,Not classified by income
2018,55,10024,1295.8,Not classified by income
2018,55,10045,6814.82,Low income
2018,55,10046,207.79999999999998,Lower-middle income
2018,55,10047,161.59,Upper-middle income
2018,55,10048,0.0,High income
2018,55,10049,0.09,Not classified by income
2018,61,10024,21.43,Not classified by income
2018,61,10045,11.120000000000001,Low income
2018,61,10046,16.18,Lower-middle income
2018,61,10047,33.55,Upper-middle income
2018,61,10048,0.01,High income
2018,61,10049,0.14,Not classified by income
2018,62,10024,16.63,Not classified by income
2018,62,10045,13.24,Low income
2018,62,10046,15.719999999999999,Lower-middle income
2018,62,10047,32.78,Upper-middle income
2018,62,10048,0.0,High income
2018,62,10049,0.19,Not classified by income
2018,68,10024,96.05,Not classified by income
2018,68,10045,54.190000000000005,Low income
2018,68,10046,64.65,Lower-middle income
2018,68,10047,86.76,Upper-middle income
2018,68,10048,0.04,High income
2018,68,10049,0.6000000000000001,Not classified by income
2018,69,10024,49.7,Not classified by income
2018,69,10045,21.27,Low income
2018,69,10046,28.71,Lower-middle income
2018,69,10047,32.160000000000004,Upper-middle income
2018,69,10048,0.01,High income
2018,69,10049,0.24,Not classified by income
2018,70,10024,18.71,Not classified by income
2018,70,10045,0.0,Low income
2018,70,10046,0.0,Lower-middle income
2018,70,10047,0.0,Upper-middle income
2018,70,10048,0.0,High income
2018,70,10049,0.0,Not classified by income
2018,72,10024,18.12,Not classified by income
2018,72,10045,11.930000000000001,Low income
2018,72,10046,14.78,Lower-middle income
2018,72,10047,19.28,Upper-middle income
2018,72,10048,0.0,High income
2018,72,10049,0.14,Not classified by income
2018,75,10024,57.37,Not classified by income
2018,75,10045,40.68,Low income
2018,75,10046,102.74,Lower-middle income
2018,75,10047,79.34,Upper-middle income
2018,75,10048,0.02,High income
2018,75,10049,0.36,Not classified by income
2018,76,10024,137.79,Not classified by income
2018,76,10045,102.86,Low income
2018,76,10046,320.16999999999996,Lower-middle income
2018,76,10047,192.54000000000002,Upper-middle income
2018,76,10048,0.06,High income
2018,76,10049,1.3,Not classified by income
2018,77,10024,46.449999999999996,Not classified by income
2018,77,10045,37.870000000000005,Low income
2018,77,10046,48.68,Lower-middle income
2018,77,10047,103.73,Upper-middle income
2018,77,10048,0.02,High income
2018,77,10049,0.48,Not classified by income
2018,82,10024,17.08,Not classified by income
2018,82,10045,7.5,Low income
2018,82,10046,10.11,Lower-middle income
2018,82,10047,11.99,Upper-middle income
2018,82,10048,0.0,High income
2018,82,10049,0.07,Not classified by income
2018,83,10024,9.66,Not classified by income
2018,83,10045,5.72,Low income
2018,83,10046,7.68,Lower-middle income
2018,83,10047,9.76,Upper-middle income
2018,83,10048,0.0,High income
2018,83,10049,0.08,Not classified by income
2018,84,10024,17.38,Not classified by income
2018,84,10045,10.64,Low income
2018,84,10046,15.43,Lower-middle income
2018,84,10047,19.46,Upper-middle income
2018,84,10048,0.0,High income
2018,84,10049,0.14,Not classified by income
2018,87,10024,105.2,Not classified by income
2018,87,10045,112.82,Low income
2018,87,10046,121.22999999999999,Lower-middle income
2018,87,10047,401.39,Upper-middle income
2018,87,10048,0.02,High income
2018,87,10049,0.14,Not classified by income
2018,104,10024,21.69,Not classified by income
2018,104,10045,-1.88,Low income
2018,104,10046,-12.7,Lower-middle income
2018,104,10047,-2.08,Upper-middle income
2018,301,10024,1712.59,Not classified by income
2018,301,10045,1166.2,Low income
2018,301,10046,1284.75,Lower-middle income
2018,301,10047,386.84,Upper-middle income
2018,301,10048,3.8000000000000003,High income
2018,301,10049,1.48,Not classified by income
2018,302,10024,11401.67,Not classified by income
2018,302,10045,8800.98,Low income
2018,302,10046,8750.99,Lower-middle income
2018,302,10047,4396.18,Upper-middle income
2018,302,10048,68.27999999999999,High income
2018,302,10049,16.46,Not classified by income
2018,546,10024,114.17999999999999,Not classified by income
2018,546,10045,54.449999999999996,Low income
2018,546,10046,85.94,Lower-middle income
2018,546,10047,77.28999999999999,Upper-middle income
2018,546,10048,0.1,High income
2018,546,10049,0.28,Not classified by income
2018,552,10045,225.45,Low income
2018,552,10046,-445.58,Lower-middle income
2018,552,10047,493.51,Upper-middle income
2018,566,10024,101.63,Not classified by income
2018,566,10045,3604.46,Low income
2018,566,10046,1051.77,Lower-middle income
2018,566,10047,80.98,Upper-middle income
2018,566,10048,0.0,High income
2018,566,10049,0.04,Not classified by income
2018,576,10024,83.24,Not classified by income
2018,576,10045,2816.82,Low income
2018,576,10046,478.65999999999997,Lower-middle income
2018,576,10047,670.57,Upper-middle income
2018,576,10048,4.52,High income
2018,576,10049,0.2,Not classified by income
2018,611,10024,6.24,Not classified by income
2018,611,10045,0.37,Low income
2018,611,10046,0.85,Lower-middle income
2018,611,10047,0.21000000000000002,Upper-middle income
2018,611,10048,0.0,High income
2018,611,10049,0.0,Not classified by income
2018,613,10024,27.970000000000002,Not classified by income
2018,613,10045,7.5,Low income
2018,613,10046,6.48,Lower-middle income
2018,613,10047,0.79,Upper-middle income
2018,613,10048,0.0,High income
2018,613,10049,0.01,Not classified by income
2018,701,10024,2656.8,Not classified by income
2018,701,10045,2173.03,Low income
2018,701,10046,5943.9800000000005,Lower-middle income
2018,701,10047,-854.01,Upper-middle income
2018,701,10048,18.21,High income
2018,701,10049,4.55,Not classified by income
2018,732,10024,258.49,Not classified by income
2018,742,10024,381.32,Not classified by income
2018,742,10045,416.53000000000003,Low income
2018,742,10046,1382.7,Lower-middle income
2018,742,10047,210.52999999999997,Upper-middle income
2018,742,10048,0.8099999999999999,High income
2018,742,10049,0.45,Not classified by income
2018,764,10045,1.1,Low income
2018,764,10046,59.01,Lower-middle income
2018,764,10047,1.71,Upper-middle income
2018,764,10048,0.0,High income
2018,764,10049,0.01,Not classified by income
2018,801,10024,944.67,Not classified by income
2018,801,10045,238.98999999999998,Low income
2018,801,10046,1719.74,Lower-middle income
2018,801,10047,183.22,Upper-middle income
2018,801,10048,24.91,High income
2018,801,10049,3.29,Not classified by income
2018,811,10024,81.57,Not classified by income
2018,811,10045,61.62,Low income
2018,811,10046,155.24,Lower-middle income
2018,811,10047,149.28,Upper-middle income
2018,811,10048,0.9,High income
2018,811,10049,4.04,Not classified by income
2018,820,10024,170.82999999999998,Not classified by income
2018,820,10045,26.32,Low income
2018,820,10046,204.06,Lower-middle income
2018,820,10047,54.76,Upper-middle income
2018,820,10048,3.43,High income
2018,820,10049,69.79,Not classified by income
2018,905,10024,76.82,Not classified by income
2018,905,10045,5664.11,Low income
2018,905,10046,5997.14,Lower-middle income
2018,905,10047,-843.75,Upper-middle income
2018,906,10024,8.96,Not classified by income
2018,906,10046,1.42,Lower-middle income
2018,906,10047,-1.21,Upper-middle income
2018,906,10048,8.71,High income
2018,906,10049,0.07,Not classified by income
2018,909,10024,58.95,Not classified by income
2018,909,10046,771.38,Lower-middle income
2018,909,10047,42.36,Upper-middle income
2018,909,10049,0.72,Not classified by income
2018,913,10024,2.85,Not classified by income
2018,913,10045,77.3,Low income
2018,913,10046,11.32,Lower-middle income
2018,913,10047,7.0,Upper-middle income
2018,914,10024,396.51,Not classified by income
2018,914,10045,975.87,Low income
2018,914,10046,610.3,Lower-middle income
2018,914,10047,-4.97,Upper-middle income
2018,915,10024,73.79,Not classified by income
2018,915,10045,205.38,Low income
2018,915,10046,400.93,Lower-middle income
2018,915,10047,21.87,Upper-middle income
2018,915,10048,3.61,High income
2018,915,10049,-1.33,Not classified by income
2018,918,10024,4424.62,Not classified by income
2018,918,10045,4072.8500000000004,Low income
2018,918,10046,4745.47,Lower-middle income
2018,918,10047,3816.86,Upper-middle income
2018,918,10048,2.3,High income
2018,918,10049,53.72,Not classified by income
2018,921,10024,10.67,Not classified by income
2018,921,10045,15.92,Low income
2018,921,10046,167.22,Lower-middle income
2018,921,10047,-52.81,Upper-middle income
2018,923,10024,3.06,Not classified by income
2018,923,10045,65.93,Low income
2018,923,10046,30.68,Lower-middle income
2018,923,10047,19.32,Upper-middle income
2018,928,10024,328.09,Not classified by income
2018,928,10045,58.4,Low income
2018,928,10046,87.09,Lower-middle income
2018,928,10047,44.34,Upper-middle income
2018,928,10048,0.05,High income
2018,928,10049,1.16,Not classified by income
2018,932,10024,343.61,Not classified by income
2018,932,10045,19.63,Low income
2018,932,10046,21.95,Lower-middle income
2018,932,10047,11.53,Upper-middle income
2018,932,10048,0.06,High income
2018,932,10049,0.09,Not classified by income
2018,940,10024,134.73,Not classified by income
2018,940,10045,14.94,Low income
2018,940,10046,44.65,Lower-middle income
2018,940,10047,31.55,Upper-middle income
2018,940,10048,0.16,High income
2018,940,10049,0.48,Not classified by income
2018,944,10024,35.97,Not classified by income
2018,944,10045,5.71,Low income
2018,944,10046,17.3,Lower-middle income
2018,944,10047,16.48,Upper-middle income
2018,944,10048,0.07,High income
2018,944,10049,0.41,Not classified by income
2018,951,10024,10.52,Not classified by income
2018,951,10045,52.95,Low income
2018,951,10046,132.85,Lower-middle income
2018,951,10047,59.2,Upper-middle income
2018,958,10045,264.34,Low income
2018,958,10046,-310.73,Lower-middle income
2018,958,10047,-89.66,Upper-middle income
2018,959,10024,51.44,Not classified by income
2018,959,10045,163.53,Low income
2018,959,10046,73.72,Lower-middle income
2018,959,10047,12.56,Upper-middle income
2018,959,10048,0.04,High income
2018,959,10049,0.27,Not classified by income
2018,963,10024,617.94,Not classified by income
2018,963,10045,417.33,Low income
2018,963,10046,386.95,Lower-middle income
2018,963,10047,68.11,Upper-middle income
2018,963,10049,1.96,Not classified by income
2018,964,10045,46.73,Low income
2018,964,10046,438.29,Lower-middle income
2018,964,10047,274.25,Upper-middle income
2018,966,10024,0.48,Not classified by income
2018,966,10045,91.99,Low income
2018,966,10046,74.44,Lower-middle income
2018,966,10047,18.77,Upper-middle income
2018,967,10024,270.34,Not classified by income
2018,967,10045,56.32,Low income
2018,967,10046,90.46,Lower-middle income
2018,967,10047,59.95,Upper-middle income
2018,967,10049,2.5,Not classified by income
2018,971,10024,175.07,Not classified by income
2018,971,10045,3.63,Low income
2018,971,10046,7.67,Lower-middle income
2018,971,10047,3.03,Upper-middle income
2018,971,10049,0.05,Not classified by income
2018,974,10024,38.81,Not classified by income
2018,974,10045,64.09,Low income
2018,974,10046,80.5,Lower-middle income
2018,974,10047,27.56,Upper-middle income
2018,974,10049,0.6,Not classified by income
2018,976,10024,0.0,Not classified by income
2018,976,10045,9.94,Low income
2018,976,10046,-18.84,Lower-middle income
2018,976,10047,-16.36,Upper-middle income
2018,978,10024,39.07,Not classified by income
2018,978,10046,20.7,Lower-middle income
2018,978,10047,55.91,Upper-middle income
2018,988,10045,197.66,Low income
2018,988,10046,231.55,Lower-middle income
2018,988,10047,-20.9,Upper-middle income
2018,1011,10024,7.9,Not classified by income
2018,1011,10045,69.13,Low income
2018,1011,10046,261.92,Lower-middle income
2018,1011,10047,67.27,Upper-middle income
2018,1012,10024,7.66,Not classified by income
2018,1012,10045,4.58,Low income
2018,1012,10046,17.36,Lower-middle income
2018,1012,10047,18.34,Upper-middle income
2018,1012,10049,1.34,Not classified by income
2018,1013,10047,6.68,Upper-middle income
2018,1016,10024,16.18,Not classified by income
2018,1016,10045,7.65,Low income
2018,1016,10046,57.99,Lower-middle income
2018,1016,10047,46.18,Upper-middle income
2018,1016,10048,6.32,High income
2018,1016,10049,0.32,Not classified by income
2018,1020,10024,6.2,Not classified by income
2018,1020,10045,297.5,Low income
2018,1020,10046,162.25,Lower-middle income
2018,1020,10047,25.35,Upper-middle income
2018,1020,10049,9.2,Not classified by income
2018,1023,10024,9.75,Not classified by income
2018,1024,10046,0.22,Lower-middle income
2018,1025,10024,0.71,Not classified by income
2018,1025,10047,0.48,Upper-middle income
2018,1311,10024,193.78,Not classified by income
2018,1311,10045,590.74,Low income
2018,1311,10046,745.45,Lower-middle income
2018,1311,10047,1.03,Upper-middle income
2018,1312,10024,144.22,Not classified by income
2018,1312,10045,1257.37,Low income
2018,1312,10046,1530.97,Lower-middle income
2018,1312,10047,250.42,Upper-middle income
2018,1313,10024,2.37,Not classified by income
2018,1313,10045,3.8,Low income
2018,1313,10046,8.53,Lower-middle income
2018,1313,10047,3.87,Upper-middle income
2019,1,10024,287.88,Not classified by income
2019,1,10045,237.87,Low income
2019,1,10046,381.77000000000004,Lower-middle income
2019,1,10047,283.87,Upper-middle income
2019,1,10048,0.15,High income
2019,1,10049,2.76,Not classified by income
2019,2,10024,750.73,Not classified by income
2019,2,10045,590.38,Low income
2019,2,10046,538.03,Lower-middle income
2019,2,10047,259.45,Upper-middle income
2019,2,10048,0.24,High income
2019,2,10049,2.82,Not classified by income
2019,3,10024,1166.92,Not classified by income
2019,3,10045,711.4,Low income
2019,3,10046,428.45,Lower-middle income
2019,3,10047,160.05,Upper-middle income
2019,3,10048,0.13,High income
2019,3,10049,1.96,Not classified by income
2019,4,10024,3547.99,Not classified by income
2019,4,10045,1843.3700000000001,Low income
2019,4,10046,4523.87,Lower-middle income
2019,4,10047,1781.8899999999999,Upper-middle income
2019,4,10048,1.05,High income
2019,4,10049,130.18,Not classified by income
2019,5,10024,10196.76,Not classified by income
2019,5,10045,4274.21,Low income
2019,5,10046,4838.85,Lower-middle income
2019,5,10047,4461.78,Upper-middle income
2019,5,10048,4.46,High income
2019,5,10049,25.35,Not classified by income
2019,6,10024,1333.6599999999999,Not classified by income
2019,6,10045,883.91,Low income
2019,6,10046,1190.1100000000001,Lower-middle income
2019,6,10047,638.34,Upper-middle income
2019,6,10048,2.5,High income
2019,6,10049,7.029999999999999,Not classified by income
2019,7,10024,2896.58,Not classified by income
2019,7,10045,1002.7,Low income
2019,7,10046,905.6099999999999,Lower-middle income
2019,7,10047,307.23,Upper-middle income
2019,7,10048,0.25,High income
2019,7,10049,5.53,Not classified by income
2019,8,10024,1975.42,Not classified by income
2019,8,10045,1042.94,Low income
2019,8,10046,751.6400000000001,Lower-middle income
2019,8,10047,414.12,Upper-middle income
2019,8,10048,0.94,High income
2019,8,10049,7.38,Not classified by income
2019,9,10024,88.50999999999999,Not classified by income
2019,9,10045,108.94,Low income
2019,9,10046,103.6,Lower-middle income
2019,9,10047,60.650000000000006,Upper-middle income
2019,9,10048,0.07,High income
2019,9,10049,1.3,Not classified by income
2019,10,10024,2023.8,Not classified by income
2019,10,10045,1419.13,Low income
2019,10,10046,1129.15,Lower-middle income
2019,10,10047,480.96999999999997,Upper-middle income
2019,10,10048,1.4,High income
2019,10,10049,14.700000000000001,Not classified by income
2019,11,10024,1099.27,Not classified by income
2019,11,10045,623.94,Low income
2019,11,10046,888.08,Lower-middle income
2019,11,10047,415.17,Upper-middle income
2019,11,10048,1.51,High income
2019,11,10049,7.22,Not classified by income
2019,12,10024,7780.8099999999995,Not classified by income
2019,12,10045,4588.7,Low income
2019,12,10046,4580.83,Lower-middle income
2019,12,10047,1923.04,Upper-middle income
2019,12,10048,1.47,High income
2019,12,10049,109.07,Not classified by income
2019,18,10024,426.63,Not classified by income
2019,18,10045,277.27,Low income
2019,18,10046,288.38,Lower-middle income
2019,18,10047,116.39,Upper-middle income
2019,18,10048,0.09,High income
2019,18,10049,1.19,Not classified by income
2019,20,10024,27.389999999999997,Not classified by income
2019,20,10045,24.87,Low income
2019,20,10046,4.81,Lower-middle income
2019,20,10047,1.7000000000000002,Upper-middle income
2019,20,10048,0.0,High income
2019,20,10049,0.26,Not classified by income
2019,21,10024,311.15999999999997,Not classified by income
2019,21,10045,310.07,Low income
2019,21,10046,218.64,Lower-middle income
2019,21,10047,101.91999999999999,Upper-middle income
2019,21,10048,0.11,High income
2019,21,10049,2.4000000000000004,Not classified by income
2019,22,10024,139.05,Not classified by income
2019,22,10045,141.22,Low income
2019,22,10046,148.32,Lower-middle income
2019,22,10047,36.36,Upper-middle income
2019,22,10048,0.02,High income
2019,22,10049,0.41000000000000003,Not classified by income
2019,30,10024,6.949999999999999,Not classified by income
2019,30,10045,2.09,Low income
2019,30,10046,3.44,Lower-middle income
2019,30,10047,3.2800000000000002,Upper-middle income
2019,30,10048,0.0,High income
2019,30,10049,0.02,Not classified by income
2019,40,10024,191.76,Not classified by income
2019,40,10045,41.489999999999995,Low income
2019,40,10046,59.4,Lower-middle income
2019,40,10047,57.02,Upper-middle income
2019,40,10048,0.07,High income
2019,40,10049,0.69,Not classified by income
2019,45,10024,33.370000000000005,Not classified by income
2019,45,10045,1.74,Low income
2019,45,10046,2.6900000000000004,Lower-middle income
2019,45,10047,2.06,Upper-middle income
2019,45,10048,0.0,High income
2019,45,10049,0.05,Not classified by income
2019,50,10024,752.98,Not classified by income
2019,50,10045,463.01,Low income
2019,50,10046,763.11,Lower-middle income
2019,50,10047,532.21,Upper-middle income
2019,50,10048,0.43,High income
2019,50,10049,74.36,Not classified by income
2019,55,10024,852.79,Not classified by income
2019,55,10045,7322.82,Low income
2019,55,10046,227.76,Lower-middle income
2019,55,10047,194.69,Upper-middle income
2019,55,10048,0.01,High income
2019,55,10049,0.1,Not classified by income
2019,61,10024,22.65,Not classified by income
2019,61,10045,10.71,Low income
2019,61,10046,16.97,Lower-middle income
2019,61,10047,32.989999999999995,Upper-middle income
2019,61,10048,0.02,High income
2019,61,10049,0.22,Not classified by income
2019,62,10024,8.27,Not classified by income
2019,62,10045,3.0700000000000003,Low income
2019,62,10046,4.14,Lower-middle income
2019,62,10047,18.83,Upper-middle income
2019,62,10048,0.0,High income
2019,62,10049,0.04,Not classified by income
2019,68,10024,68.48,Not classified by income
2019,68,10045,52.209999999999994,Low income
2019,68,10046,69.63,Lower-middle income
2019,68,10047,103.00999999999999,Upper-middle income
2019,68,10048,0.06,High income
2019,68,10049,0.66,Not classified by income
2019,69,10024,31.41,Not classified by income
2019,69,10045,17.34,Low income
2019,69,10046,29.17,Lower-middle income
2019,69,10047,29.759999999999998,Upper-middle income
2019,69,10048,0.03,High income
2019,69,10049,0.31000000000000005,Not classified by income
2019,70,10024,19.23,Not classified by income
2019,72,10024,19.15,Not classified by income
2019,72,10045,10.34,Low income
2019,72,10046,15.12,Lower-middle income
2019,72,10047,17.05,Upper-middle income
2019,72,10048,0.02,High income
2019,72,10049,0.18,Not classified by income
2019,75,10024,52.38,Not classified by income
2019,75,10045,50.07,Low income
2019,75,10046,106.69,Lower-middle income
2019,75,10047,86.34,Upper-middle income
2019,75,10048,0.04,High income
2019,75,10049,0.45,Not classified by income
2019,76,10024,151.34,Not classified by income
2019,76,10045,99.25,Low income
2019,76,10046,289.61,Lower-middle income
2019,76,10047,185.32,Upper-middle income
2019,76,10048,0.25,High income
2019,76,10049,1.72,Not classified by income
2019,77,10024,51.589999999999996,Not classified by income
2019,77,10045,34.97,Low income
2019,77,10046,54.35,Lower-middle income
2019,77,10047,101.96000000000001,Upper-middle income
2019,77,10048,0.06,High income
2019,77,10049,0.59,Not classified by income
2019,82,10024,15.97,Not classified by income
2019,82,10045,8.280000000000001,Low income
2019,82,10046,11.89,Lower-middle income
2019,82,10047,10.08,Upper-middle income
2019,82,10048,0.01,High income
2019,82,10049,0.16,Not classified by income
2019,83,10024,9.9,Not classified by income
2019,83,10045,5.609999999999999,Low income
2019,83,10046,8.51,Lower-middle income
2019,83,10047,8.28,Upper-middle income
2019,83,10048,0.01,High income
2019,83,10049,0.09,Not classified by income
2019,84,10024,18.78,Not classified by income
2019,84,10045,10.58,Low income
2019,84,10046,17.38,Lower-middle income
2019,84,10047,17.4,Upper-middle income
2019,84,10048,0.02,High income
2019,84,10049,0.29,Not classified by income
2019,87,10024,49.0,Not classified by income
2019,87,10045,148.71,Low income
2019,87,10046,319.83000000000004,Lower-middle income
2019,87,10047,464.93,Upper-middle income
2019,87,10048,0.03,High income
2019,87,10049,0.1,Not classified by income
2019,104,10024,13.16,Not classified by income
2019,104,10045,0.78,Low income
2019,104,10046,-15.01,Lower-middle income
2019,104,10047,-2.41,Upper-middle income
2019,301,10024,1618.84,Not classified by income
2019,301,10045,1070.73,Low income
2019,301,10046,1125.44,Lower-middle income
2019,301,10047,492.87,Upper-middle income
2019,301,10048,1.09,High income
2019,301,10049,3.3,Not classified by income
2019,302,10024,11205.56,Not classified by income
2019,302,10045,9096.34,Low income
2019,302,10046,7583.38,Lower-middle income
2019,302,10047,4274.57,Upper-middle income
2019,302,10048,1.7600000000000002,High income
2019,302,10049,45.0,Not classified by income
2019,546,10024,107.51,Not classified by income
2019,546,10045,4.550000000000001,Low income
2019,546,10046,78.35000000000001,Lower-middle income
2019,546,10047,73.2,Upper-middle income
2019,546,10048,0.01,High income
2019,546,10049,0.34,Not classified by income
2019,552,10024,1.75,Not classified by income
2019,552,10045,41.56,Low income
2019,552,10046,310.68,Lower-middle income
2019,552,10047,48.43,Upper-middle income
2019,552,10048,-1.43,High income
2019,561,10024,78.97,Not classified by income
2019,561,10045,111.78,Low income
2019,561,10046,354.92,Lower-middle income
2019,561,10047,9.34,Upper-middle income
2019,561,10049,0.1,Not classified by income
2019,566,10024,106.57,Not classified by income
2019,566,10045,1396.07,Low income
2019,566,10046,420.89,Lower-middle income
2019,566,10047,140.5,Upper-middle income
2019,566,10049,0.14,Not classified by income
2019,576,10024,206.12,Not classified by income
2019,576,10045,1300.69,Low income
2019,576,10046,537.31,Lower-middle income
2019,576,10047,364.52,Upper-middle income
2019,576,10048,5.06,High income
2019,576,10049,0.15,Not classified by income
2019,611,10024,4.14,Not classified by income
2019,611,10045,2.48,Low income
2019,611,10046,12.88,Lower-middle income
2019,611,10047,4.32,Upper-middle income
2019,611,10048,0.0,High income
2019,611,10049,0.0,Not classified by income
2019,613,10024,26.29,Not classified by income
2019,613,10045,0.42,Low income
2019,613,10046,2.4299999999999997,Lower-middle income
2019,613,10047,0.39,Upper-middle income
2019,613,10048,0.0,High income
2019,613,10049,0.0,Not classified by income
2019,701,10024,2473.32,Not classified by income
2019,701,10045,2107.5299999999997,Low income
2019,701,10046,7453.1900000000005,Lower-middle income
2019,701,10047,-636.8800000000001,Upper-middle income
2019,701,10048,29.2,High income
2019,701,10049,2.67,Not classified by income
2019,732,10024,252.13,Not classified by income
2019,732,10046,7.17,Lower-middle income
2019,732,10047,7.56,Upper-middle income
2019,742,10024,298.0,Not classified by income
2019,742,10045,442.99,Low income
2019,742,10046,1445.05,Lower-middle income
2019,742,10047,266.59000000000003,Upper-middle income
2019,742,10048,0.53,High income
2019,742,10049,1.52,Not classified by income
2019,764,10024,1.8199999999999998,Not classified by income
2019,764,10045,2.71,Low income
2019,764,10046,108.49000000000001,Lower-middle income
2019,764,10047,17.66,Upper-middle income
2019,764,10048,0.01,High income
2019,764,10049,0.01,Not classified by income
2019,801,10024,708.1700000000001,Not classified by income
2019,801,10045,188.60999999999999,Low income
2019,801,10046,1571.4,Lower-middle income
2019,801,10047,283.61,Upper-middle income
2019,801,10048,20.139999999999997,High income
2019,801,10049,6.24,Not classified by income
2019,811,10024,63.65,Not classified by income
2019,811,10045,41.05,Low income
2019,811,10046,79.19,Lower-middle income
2019,811,10047,89.94,Upper-middle income
2019,811,10048,0.24,High income
2019,811,10049,0.89,Not classified by income
2019,820,10024,184.62,Not classified by income
2019,820,10045,32.72,Low income
2019,820,10046,191.31,Lower-middle income
2019,820,10047,45.760000000000005,Upper-middle income
2019,820,10048,3.52,High income
2019,820,10049,60.29,Not classified by income
2019,905,10024,88.97,Not classified by income
2019,905,10045,6597.94,Low income
2019,905,10046,6763.02,Lower-middle income
2019,905,10047,-779.56,Upper-middle income
2019,906,10024,14.69,Not classified by income
2019,906,10046,34.35,Lower-middle income
2019,906,10047,123.13,Upper-middle income
2019,906,10048,8.3,High income
2019,909,10024,33.92,Not classified by income
2019,909,10046,493.08,Lower-middle income
2019,909,10047,3.31,Upper-middle income
2019,909,10049,0.46,Not classified by income
2019,913,10024,2.87,Not classified by income
2019,913,10045,0.24,Low income
2019,913,10046,7.83,Lower-middle income
2019,913,10047,2.24,Upper-middle income
2019,914,10024,312.02,Not classified by income
2019,914,10045,878.71,Low income
2019,914,10046,452.55,Lower-middle income
2019,914,10047,-6.07,Upper-middle income
2019,915,10024,79.35,Not classified by income
2019,915,10045,194.74,Low income
2019,915,10046,1261.72,Lower-middle income
2019,915,10047,19.55,Upper-middle income
2019,915,10048,5.62,High income
2019,915,10049,-2.01,Not classified by income
2019,918,10024,4691.35,Not classified by income
2019,918,10045,3504.35,Low income
2019,918,10046,4478.87,Lower-middle income
2019,918,10047,2520.14,Upper-middle income
2019,918,10048,5.78,High income
2019,918,10049,61.01,Not classified by income
2019,921,10024,6.96,Not classified by income
2019,921,10045,59.07,Low income
2019,921,10046,295.22,Lower-middle income
2019,921,10047,-28.26,Upper-middle income
2019,923,10024,7.43,Not classified by income
2019,923,10045,90.49,Low income
2019,923,10046,27.54,Lower-middle income
2019,923,10047,21.48,Upper-middle income
2019,928,10024,342.0,Not classified by income
2019,928,10045,54.4,Low income
2019,928,10046,108.4,Lower-middle income
2019,928,10047,41.57,Upper-middle income
2019,928,10048,0.24,High income
2019,928,10049,1.19,Not classified by income
